UniqueCount	AmbigCount
0	0
0	0
29	71
12	53
29	50
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
5	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	6
0	5
1	6
0	3
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
162	149
0	691
82	1507
3	214
0	1067
0	0
6	113
2	565
0	169
0	189
809	342
0	190
0	153
1	91
0	50
0	223
0	102
0	32
158	3725
1	3726
0	63
19	0
77	1026
4	1012
20	302
0	212
0	140
0	21
0	0
0	0
0	0
0	1
0	0
2	3702
89	6450
51	692
2	3630
1	349
0	168
440	6287
1	1237
0	0
4	0
0	0
5	3
0	363
0	363
1	39
0	129
1	31
0	0
0	0
0	0
40	0
0	0
0	3
0	9
4	0
0	0
0	0
58	959
0	2
0	2
0	92
0	943
0	25
0	441
0	4
0	110
1	11
0	29
2	174
0	16
0	466
0	0
0	1
0	0
9	16
0	118
0	118
0	118
0	0
0	0
0	55
0	44
0	4
0	118
0	2
0	0
0	5
0	8
0	0
0	0
0	8
0	0
0	0
0	0
0	0
470	2295
0	106
1	0
0	1430
1	3
0	213
0	0
0	47
1	2199
3	2214
1	106
0	0
0	0
0	0
5	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	565
0	571
0	602
4	513
0	194
1	19
0	227
0	0
1	1
0	0
0	0
0	0
4	133
0	133
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1238	4
2	34
0	32
0	4
0	5
0	21
0	1
0	1
0	638
0	0
4	1
1932	2
0	1
0	0
105	21
0	21
0	3
0	0
0	0
2051	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	197
0	186
0	197
0	0
0	132
0	151
1	0
0	0
0	197
0	1
0	8
0	157
0	5
1	23
0	1
0	2
0	1
0	1
0	1
0	1
2	73
0	56
0	18
0	23
6	31
0	0
0	7
0	7
0	0
0	1
1	6
0	6
0	1
0	1
0	0
0	1
0	0
238	2305
0	1206
11	1262
0	696
1	1203
1	416
0	240
1	0
0	0
22	80
1	6
0	6
0	34
0	2
0	77
4	84
0	3
0	30
0	3
0	1
1	70
0	4
0	0
6	0
1	2
0	2
0	2
0	1
0	2
0	0
0	21
0	2
0	7
0	0
0	16
1464	488
0	185
3	119
0	37
0	3
0	0
0	144
0	0
0	3
0	12
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	7
0	0
0	0
135	33
0	0
0	8
0	0
0	2
0	0
0	9
0	11
0	23
0	5
0	0
81	1628
41	377
4	50
