UniqueCount	AmbigCount
0	0
0	0
8	101
8	82
45	61
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
16	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
6	25
0	14
0	20
0	12
0	1
0	3
0	7
0	12
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	1
0	2
0	0
0	0
250	256
1	601
102	1441
3	240
4	1091
7	0
11	115
2	461
0	158
0	142
740	262
0	142
2	132
1	61
0	46
1	190
0	95
5	28
105	3257
1	3257
0	57
32	0
29	900
4	886
7	355
0	231
0	149
0	18
0	0
0	0
0	0
0	2
0	0
0	5064
34	8419
55	821
1	4912
0	416
1	244
523	8308
2	1500
0	0
12	0
0	0
7	3
0	230
0	230
0	8
0	33
0	10
0	0
0	0
0	0
100	0
0	0
0	1
0	3
37	5
0	4
0	1
247	2691
0	0
0	0
0	169
0	2669
0	44
0	1170
1	21
0	385
0	31
3	128
2	590
0	53
0	1492
2	0
0	2
0	0
74	37
0	247
0	247
0	247
0	0
0	0
0	105
0	87
0	0
0	247
0	4
0	5
0	34
3	20
0	0
0	0
1	32
0	0
0	0
0	0
0	0
997	3994
0	132
0	1
0	2280
3	2
0	260
1	0
0	57
9	3776
7	3894
0	105
0	0
0	0
0	0
23	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	775
0	783
0	825
6	662
0	293
1	55
0	322
0	0
1	14
0	0
0	0
0	0
7	126
0	140
0	2
0	3
0	0
0	0
0	0
0	0
0	4
0	1
4	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1055	3
8	139
0	139
0	6
0	14
1	102
0	0
0	0
0	901
7	0
0	0
17727	17
0	0
0	0
172	31
0	31
0	5
0	3
0	6
2752	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	255
0	245
0	257
0	2
0	146
3	203
0	0
0	0
0	258
0	4
0	8
0	176
0	12
0	22
1	0
0	0
0	0
0	0
0	0
0	0
0	135
4	128
0	42
0	44
9	43
0	0
1	31
0	31
0	0
3	3
0	30
2	30
0	16
0	25
0	0
0	18
0	0
347	3646
0	2142
21	1999
0	1131
4	1609
0	664
2	312
1	0
0	3
152	310
0	21
0	21
0	54
0	11
0	77
8	84
0	19
0	55
0	20
0	16
2	262
0	8
0	0
12	1
0	11
0	10
2	9
0	7
0	5
0	3
0	106
0	6
0	17
0	10
1	72
2389	877
0	456
3	209
0	54
0	4
0	0
0	154
0	0
0	5
0	14
2	24
6	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	25
0	0
0	0
571	87
0	0
0	8
0	0
0	13
0	0
0	26
0	20
0	67
0	14
0	0
67	2004
85	396
