UniqueCount	AmbigCount
0	0
0	0
4	72
9	59
38	51
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	52
0	40
0	42
0	25
0	13
0	3
0	15
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
180	121
0	615
121	1375
6	183
0	977
2	0
5	71
4	434
0	154
0	312
1150	506
0	314
3	205
0	119
0	100
1	322
0	158
8	46
195	3687
0	3687
3	36
13	0
47	836
4	829
5	270
0	179
0	114
0	10
0	0
0	0
0	0
0	1
1	0
0	4175
105	7434
57	875
5	4184
0	450
0	233
551	7187
0	1467
0	0
1	0
0	0
3	3
0	204
0	204
0	26
0	74
2	32
0	0
0	0
0	0
76	0
0	0
0	0
0	9
20	0
0	0
0	0
46	739
0	1
0	0
0	68
0	724
0	31
0	299
0	5
0	85
0	4
0	23
0	143
0	12
0	397
1	0
0	1
0	0
16	4
1	173
0	174
0	173
0	0
0	2
0	89
0	67
0	7
0	173
0	3
0	6
0	13
0	17
0	0
0	0
0	23
0	0
0	0
0	0
0	0
337	1353
1	60
0	1
0	881
2	3
0	140
3	0
0	18
0	1289
0	1289
0	116
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	440
0	456
0	479
1	405
0	136
1	28
0	186
0	0
0	4
0	0
0	0
0	0
0	129
0	130
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
951	1
9	391
6	378
0	17
4	22
1	290
0	1
0	1
0	337
1	2
0	2
6234	14
0	1
0	0
122	21
0	21
0	0
0	0
0	2
1995	2
0	3
0	2
1	1
0	1
0	1
0	0
0	0
1	301
0	287
0	308
0	1
0	195
0	243
0	0
0	0
0	302
0	5
0	14
0	230
2	15
0	27
0	0
0	1
0	0
0	0
0	0
2	1
6	130
0	98
0	29
0	44
18	51
0	0
9	17
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
270	2351
1	1167
15	1312
0	669
5	1171
4	397
0	261
0	0
0	2
21	54
0	6
0	3
0	18
0	2
0	33
5	33
0	2
0	17
0	2
0	2
0	42
0	4
0	0
10	0
0	0
0	0
0	3
0	3
0	2
0	0
0	9
0	1
0	1
0	1
0	7
809	302
0	102
0	66
0	17
0	1
0	0
0	116
0	0
0	3
0	10
0	12
1	12
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	19
0	0
0	0
648	98
0	1
0	14
0	0
0	5
0	0
0	13
0	14
0	78
0	21
0	0
71	1687
34	358
0	55
1	121
