UniqueCount	AmbigCount
0	0
0	0
4	19
0	17
23	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	16
0	16
0	3
0	4
0	3
0	4
0	3
0	0
0	0
3	0
0	0
0	0
0	0
0	0
6	7
0	0
0	0
0	0
202	281
1	659
119	1579
8	259
7	1181
0	0
13	137
4	496
0	172
0	199
1124	395
0	199
1	177
1	93
0	51
2	281
0	150
6	58
129	3744
1	3744
1	9
9	0
13	481
2	471
1	131
1	86
0	63
0	12
0	0
0	0
0	0
0	0
0	0
1	3449
39	5710
34	527
6	3235
0	225
0	155
396	5587
0	886
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	9
0	17
72	8
0	8
0	0
221	2125
0	3
0	1
0	154
0	2103
1	42
0	879
3	13
0	273
0	25
0	89
1	411
6	35
0	1253
0	0
0	1
0	0
19	41
0	5042
0	5048
7	5050
0	4
0	8
0	1971
6	1448
0	60
0	5048
0	53
0	80
0	401
2	569
1	0
0	0
1	49
0	0
0	0
0	0
0	0
909	4340
0	96
0	2
0	2560
2	5
0	248
1	0
1	41
4	4130
5	4274
0	125
0	0
0	0
0	0
4	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	73
0	73
0	76
0	64
0	31
0	3
0	26
0	0
8	2
0	0
0	0
0	0
0	12
0	14
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	7
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1128	1
0	41
0	41
0	1
0	9
0	30
0	0
0	0
0	1132
0	0
0	0
319	0
0	0
0	0
334	58
0	58
0	6
0	7
0	12
2255	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	148
0	142
0	149
0	0
0	68
0	99
0	1
0	0
0	148
0	0
0	2
0	96
0	3
7	11
0	2
0	2
0	2
0	2
0	2
0	0
3	130
6	123
0	39
0	44
12	43
0	0
2	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
231	2571
0	1633
20	1304
0	709
7	1041
0	474
3	192
2	2
0	3
99	277
0	6
0	6
0	47
0	4
0	54
6	58
0	6
0	46
0	9
0	4
6	250
0	12
0	0
14	1
0	4
0	3
3	12
1	15
0	8
0	1
0	87
0	2
5	26
4	3
0	60
2475	903
1	440
0	229
5	61
0	8
0	0
0	165
0	0
0	3
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
1107	183
0	1
0	24
0	0
0	18
0	0
0	44
0	46
0	143
0	43
0	0
8	91
