UniqueCount	AmbigCount
0	0
0	0
21	138
16	95
55	91
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	59
0	41
0	48
0	42
0	16
2	2
0	22
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
178	110
1	578
82	1173
8	152
3	829
3	0
4	83
5	448
0	143
1	376
1085	568
0	376
1	278
2	125
0	98
1	340
1	249
4	71
194	2950
3	2950
0	23
14	0
56	714
10	713
3	247
1	181
0	110
0	4
0	0
0	0
0	0
0	2
0	0
1	3600
67	6399
58	792
4	3858
1	477
2	194
481	6184
2	1487
0	0
4	0
0	0
6	1
0	250
0	250
0	42
0	95
0	34
0	0
0	0
0	0
97	0
0	0
0	3
0	13
28	1
0	1
0	0
53	872
0	0
0	1
0	141
0	846
0	56
0	338
0	4
0	95
0	7
0	27
0	136
6	7
0	416
3	0
0	1
0	0
27	29
1	188
2	190
0	190
0	0
0	4
0	94
0	70
0	13
0	190
0	4
0	1
0	13
0	19
0	0
0	0
0	15
0	0
0	0
0	0
0	0
404	1556
0	76
0	1
0	1023
0	0
0	162
16	0
0	27
0	1481
3	1482
0	101
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	603
0	640
0	708
10	555
0	178
1	42
0	284
0	0
6	3
0	0
0	0
0	0
2	168
0	181
0	1
0	0
0	0
0	0
0	0
0	0
0	6
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
833	3
12	301
11	284
0	10
1	28
0	233
0	0
0	0
0	264
4	0
0	0
5711	19
0	0
0	0
97	23
0	23
0	1
0	0
0	6
2018	2
0	0
0	0
2	3
0	3
1	0
0	3
0	0
15	337
0	319
0	340
0	0
0	229
0	266
0	0
0	0
0	337
0	7
0	19
0	267
3	13
2	36
0	2
0	2
0	2
0	2
0	2
0	0
12	108
1	85
0	20
0	31
11	41
0	0
0	17
0	17
0	0
0	2
0	6
0	7
0	5
2	2
0	0
0	3
0	0
201	2083
0	971
12	1218
0	636
5	1124
0	382
2	278
0	1
0	3
30	98
5	6
0	5
0	22
0	2
0	44
6	48
0	5
0	21
0	4
0	4
0	87
0	1
0	0
13	0
0	6
0	3
1	3
0	2
0	2
0	1
0	21
3	0
1	1
0	0
0	24
761	473
0	97
0	105
2	36
0	5
0	0
0	230
0	0
0	9
0	23
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
1	0
0	0
572	124
0	4
0	27
0	0
0	10
0	0
0	25
0	17
0	83
0	13
0	0
95	1714
41	441
0	59
1	159
