UniqueCount	AmbigCount
0	0
0	0
10	53
11	40
25	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
6	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
6	71
0	44
1	46
3	43
0	18
0	0
0	25
0	26
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
206	94
1	553
166	1215
15	138
1	834
2	0
13	76
3	425
0	114
0	378
1810	648
0	380
2	281
1	110
0	80
3	419
0	267
8	66
144	4462
0	4461
0	7
21	0
29	515
7	510
1	160
0	101
0	64
0	5
0	0
0	0
0	0
0	0
0	0
6	2465
64	4796
49	392
1	2639
3	181
0	89
348	4674
0	734
0	0
1	0
0	0
0	5
0	30
0	30
0	9
0	10
0	6
0	0
0	0
0	0
2	0
0	0
0	6
0	19
52	1
0	1
0	0
217	1584
0	7
0	1
0	165
0	1550
0	53
0	658
1	3
0	206
0	6
0	55
3	319
2	10
0	708
0	0
0	1
0	0
9	10
0	3261
5	3267
8	3274
1	6
0	18
6	1507
11	1110
0	75
0	3264
0	51
0	47
0	245
0	297
2	0
0	0
0	14
0	0
0	0
0	0
0	0
814	4023
2	188
0	2
0	2638
1	1
0	359
7	0
0	58
6	3832
5	3838
0	108
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	132
0	126
0	140
1	97
0	24
0	2
0	43
0	0
4	1
0	0
0	0
0	0
0	23
2	25
0	2
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1002	8
4	156
1	154
0	5
0	4
0	115
0	0
0	0
0	397
0	0
0	0
595	0
0	0
0	0
398	80
0	80
0	5
0	6
0	18
2741	0
0	2
0	2
0	2
0	2
0	0
1	0
0	0
5	340
0	324
0	344
2	0
0	214
11	271
0	0
0	0
0	340
0	0
0	5
0	267
3	4
0	26
0	0
0	0
0	0
0	0
0	0
0	0
16	183
1	133
0	33
0	38
30	65
0	0
0	24
0	24
0	0
0	2
0	3
0	3
0	0
0	0
0	0
0	0
0	0
290	1867
0	1002
19	931
0	489
0	877
0	322
0	140
2	0
0	2
31	84
1	3
0	3
0	28
0	0
0	53
5	55
0	5
0	29
0	7
0	2
4	75
0	5
0	0
11	0
0	2
0	2
0	0
2	0
0	0
0	0
0	10
0	0
0	2
0	2
0	17
1766	683
0	202
0	183
2	56
0	0
0	0
0	242
0	0
0	5
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
2646	560
0	2
3	91
0	0
0	37
0	0
0	81
0	90
0	432
0	85
0	0
5	165
6	44
