CJD_R33
ENSMUSG00000000001.4	102.68953871163
ENSMUSG00000000003.15	0
ENSMUSG00000000028.15	51.7116602901082
ENSMUSG00000000031.16	18.1069432036086
ENSMUSG00000000037.17	6.91770439320106
ENSMUSG00000000049.11	18.3857588266477
ENSMUSG00000000056.7	587.506675284314
ENSMUSG00000000058.6	299.022579043378
ENSMUSG00000000078.7	252.4229396001
ENSMUSG00000000085.16	1012.25180838432
ENSMUSG00000000088.7	24267.4836776604
ENSMUSG00000000093.6	32.9057012226967
ENSMUSG00000000094.12	1.47044299838583
ENSMUSG00000000103.12	0
ENSMUSG00000000120.6	206.500614126415
ENSMUSG00000000125.5	111.540731469777
ENSMUSG00000000126.11	407.441288904314
ENSMUSG00000000127.15	121.040015844918
ENSMUSG00000000131.15	1835.63611399324
ENSMUSG00000000134.17	1241.57495096892
ENSMUSG00000000142.15	341.316605649433
ENSMUSG00000000148.17	306.215833031975
ENSMUSG00000000149.10	2372.01463061039
ENSMUSG00000000154.16	35.8701799717878
ENSMUSG00000000157.16	0
ENSMUSG00000000159.16	14.5246265672746
ENSMUSG00000000167.14	128.480499531317
ENSMUSG00000000168.9	2101.97499574558
ENSMUSG00000000171.5	5765.41894223705
ENSMUSG00000000182.9	4.94833269822408
ENSMUSG00000000183.6	0
ENSMUSG00000000184.12	489.326876137626
ENSMUSG00000000194.13	659.058508079574
ENSMUSG00000000197.8	294.61920024709
ENSMUSG00000000202.9	1284.43950103544
ENSMUSG00000000204.16	0
ENSMUSG00000000214.11	783.082770735636
ENSMUSG00000000215.11	0
ENSMUSG00000000216.8	9.69301138325733
ENSMUSG00000000223.13	346.34229163395
ENSMUSG00000000244.17	3.83070663343113
ENSMUSG00000000247.11	1113.45311284172
ENSMUSG00000000248.16	0
ENSMUSG00000000253.13	3834.62775746143
ENSMUSG00000000263.15	58.8078359044069
ENSMUSG00000000266.11	93.6490452723033
ENSMUSG00000000275.16	39.3194489556975
ENSMUSG00000000276.11	321.481031367411
ENSMUSG00000000278.10	519.371193352241
ENSMUSG00000000282.12	725.023843564691
ENSMUSG00000000290.13	129.384415655701
ENSMUSG00000000295.13	1362.49537003842
ENSMUSG00000000296.8	1676.26376307382
ENSMUSG00000000301.16	309.024401935137
ENSMUSG00000000303.12	29.9657176809318
