UniqueCount	AmbigCount
0	0
0	0
1	11
3	9
25	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	3
0	2
0	4
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	7
0	0
0	0
0	0
146	201
2	624
84	1416
9	234
0	1014
1	0
11	120
6	478
0	122
0	213
1095	419
0	213
3	194
0	118
0	81
0	321
0	143
0	48
124	3896
0	3896
0	2
11	0
18	306
0	303
6	110
0	77
0	51
0	3
0	0
0	0
0	0
0	0
0	0
4	2807
41	4689
30	376
0	2681
0	197
1	133
282	4623
0	739
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	5
49	4
0	3
0	1
183	1556
0	4
0	1
0	84
0	1539
0	21
0	735
2	13
0	177
0	13
0	62
4	351
3	29
0	919
0	0
0	2
0	0
5	41
0	4805
0	4817
11	4830
0	9
1	20
0	2029
4	1496
1	66
0	4817
0	40
0	64
0	454
2	614
0	0
0	1
0	34
0	0
0	0
0	0
0	0
626	3155
0	118
0	0
0	1852
0	3
0	240
0	0
0	49
0	3007
3	3061
0	91
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	37
0	38
0	38
0	31
0	9
0	4
0	13
0	0
5	5
0	0
0	0
0	0
0	3
0	3
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1177	2
0	19
0	19
0	0
0	0
0	17
0	0
0	0
0	936
0	0
0	0
216	0
0	0
0	0
295	76
0	76
0	5
0	4
0	16
1843	0
0	2
0	2
0	0
0	0
0	2
0	0
0	0
0	53
0	51
0	53
0	0
0	26
0	41
0	0
0	0
0	53
0	0
0	1
0	36
1	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
7	175
3	149
0	65
0	88
13	91
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
206	2503
0	1471
14	1373
0	784
2	1109
1	489
0	221
2	0
0	0
54	132
0	0
0	0
0	16
0	0
1	20
0	20
0	0
0	16
0	0
0	0
2	105
0	3
0	0
4	0
0	5
0	5
1	7
0	5
0	4
0	1
0	43
0	1
0	14
0	2
0	41
1933	771
0	344
0	190
0	68
1	3
0	0
0	166
0	0
0	5
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	2
0	0
0	0
432	71
0	0
0	5
0	0
0	1
0	0
0	12
0	14
0	66
0	10
0	0
1	36
2	19
