UniqueCount	AmbigCount
0	0
0	0
15	116
29	106
51	74
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
0	0
0	0
0	0
0	0
9	2
0	0
0	2
0	0
0	0
0	10
0	9
0	9
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
246	415
0	690
43	1374
0	253
5	1088
2	0
9	145
1	587
0	320
0	232
237	310
0	232
0	221
2	113
0	109
2	185
0	151
0	41
110	1456
0	1456
0	33
41	0
19	568
3	540
2	311
0	218
0	163
0	32
0	0
0	0
0	0
0	0
0	0
3	4421
28	6825
81	1055
3	4026
8	730
0	413
533	6605
0	1737
0	0
6	0
0	0
5	6
0	302
0	302
0	39
0	75
0	39
0	0
0	0
0	0
123	0
0	0
0	15
0	24
13	5
0	4
0	1
118	2499
0	17
0	6
0	344
0	2446
0	116
0	1248
0	24
0	515
0	14
0	270
2	588
1	57
0	884
0	0
0	0
0	0
57	99
0	212
0	212
0	214
0	2
0	5
0	158
0	143
0	7
0	212
0	7
0	7
0	41
0	18
0	0
0	2
1	89
0	0
0	0
0	0
0	0
585	3341
0	230
0	2
0	1480
0	0
0	455
0	0
0	126
2	3179
5	3203
0	170
0	0
0	0
0	0
7	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	695
0	712
0	762
3	692
0	267
2	50
0	365
0	0
13	6
0	0
0	0
0	0
2	235
0	238
0	0
0	2
0	0
0	0
0	0
0	0
0	4
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
860	2
4	178
1	163
0	5
0	32
0	143
0	0
0	0
0	780
3	6
0	6
3992	6
0	0
0	0
57	40
0	40
0	3
0	1
0	11
1574	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	189
0	186
0	190
0	0
0	130
5	147
0	0
0	0
0	189
0	3
0	15
0	141
0	17
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	53
0	49
0	28
0	32
4	30
0	0
3	12
0	12
0	0
0	3
2	10
0	10
0	1
0	7
0	0
0	6
0	0
177	2906
0	1620
6	1686
0	980
0	1586
2	674
0	525
0	0
0	0
38	263
0	7
0	7
0	53
0	5
2	65
2	70
0	10
0	56
0	10
0	7
0	250
0	12
0	0
5	0
0	11
2	11
2	12
0	11
0	11
0	0
0	93
0	17
0	48
0	3
0	49
1836	1076
0	390
0	263
3	43
0	0
0	0
0	380
0	0
0	30
0	46
0	10
0	10
0	0
0	0
0	2
0	0
0	0
0	0
0	0
3	40
0	3
0	0
658	174
0	0
0	16
0	0
1	20
0	2
0	46
0	42
0	138
0	36
0	0
16	821
16	261
