UniqueCount	AmbigCount
0	0
0	0
31	141
24	108
41	82
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
22	0
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	2
0	0
6	14
0	11
0	11
0	6
0	4
0	3
0	4
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	2
0	0
0	0
182	146
2	397
55	955
1	145
0	705
0	0
10	78
1	281
0	101
0	175
994	378
0	175
0	164
0	92
0	38
5	271
0	127
6	32
82	2417
1	2417
1	32
30	0
21	649
2	637
5	231
0	176
0	104
0	12
0	0
0	0
0	0
0	0
0	0
0	3474
24	5487
43	562
1	3012
0	204
0	154
355	5426
0	990
0	0
3	0
0	0
2	2
0	310
0	310
0	25
0	88
0	37
0	0
0	0
0	0
67	2
0	0
2	8
0	13
37	2
0	1
0	1
194	2629
0	3
0	1
1	204
0	2599
0	60
0	1188
5	25
0	395
1	26
0	119
9	548
1	51
0	1346
1	0
0	3
0	0
38	8
0	481
1	483
0	483
0	0
1	1
0	222
0	192
0	8
0	483
0	14
0	8
0	48
0	25
0	0
0	0
1	23
0	0
0	0
0	0
0	0
900	4156
0	116
0	4
0	2642
0	2
0	308
0	0
0	59
0	3987
2	4072
0	55
0	0
0	0
0	0
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	674
0	697
0	732
0	565
0	238
5	45
0	256
0	0
4	14
0	0
0	0
0	0
4	102
0	108
0	0
0	2
0	0
0	0
0	0
1	0
0	2
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
689	4
4	267
4	261
0	3
0	13
0	198
0	1
0	1
0	424
3	3
0	1
6052	0
0	3
0	0
127	22
0	22
0	0
0	0
0	2
2213	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	308
0	297
0	308
0	0
0	146
0	236
0	0
0	0
0	308
0	4
0	11
0	220
0	6
1	33
1	1
0	2
0	1
0	1
0	1
0	1
3	121
0	85
0	35
0	50
5	51
0	0
0	12
0	12
0	0
0	3
1	10
0	10
0	4
0	6
0	0
0	3
0	0
241	2471
0	1460
15	1290
0	741
3	1095
3	492
0	235
0	1
0	4
89	199
0	8
0	7
0	22
0	4
0	33
2	38
0	9
0	24
0	8
0	7
4	166
0	3
0	0
19	2
1	8
0	4
0	5
0	9
0	3
0	0
0	48
0	4
0	11
0	5
0	66
2178	867
0	373
0	228
6	49
0	2
0	0
0	215
0	0
0	2
0	4
0	16
4	16
0	0
10	0
0	0
0	0
0	1
0	0
0	0
0	27
0	0
0	0
1067	207
0	0
0	15
0	0
0	15
0	0
0	31
0	37
0	175
0	24
0	0
59	1324
44	179
0	17
