CJD_R48
ENSMUSG00000000001.4	20.217897
ENSMUSG00000000003.15	0
ENSMUSG00000000028.15	1.973124
ENSMUSG00000000031.16	0.501571
ENSMUSG00000000037.17	0.744811
ENSMUSG00000000049.11	0.451132
ENSMUSG00000000056.7	20.860302
ENSMUSG00000000058.6	16.148468
ENSMUSG00000000078.7	16.569047
ENSMUSG00000000085.16	37.097758
ENSMUSG00000000088.7	816.43803
ENSMUSG00000000093.6	0.342463
ENSMUSG00000000094.12	0.212403
ENSMUSG00000000103.12	0
ENSMUSG00000000120.6	4.110539
ENSMUSG00000000125.5	4.262972
ENSMUSG00000000126.11	12.11349
ENSMUSG00000000127.15	7.197221
ENSMUSG00000000131.15	99.604595
ENSMUSG00000000134.17	29.866188
ENSMUSG00000000142.15	13.72281
ENSMUSG00000000148.17	7.462747
ENSMUSG00000000149.10	78.247926
ENSMUSG00000000154.16	0.696201
ENSMUSG00000000157.16	0
ENSMUSG00000000159.16	0.107598
ENSMUSG00000000167.14	2.594745
ENSMUSG00000000168.9	84.373944
ENSMUSG00000000171.5	174.996638
ENSMUSG00000000182.9	0.331557
ENSMUSG00000000183.6	0
ENSMUSG00000000184.12	20.6806
ENSMUSG00000000194.13	25.02668
ENSMUSG00000000197.8	41.591173
ENSMUSG00000000202.9	14.263328
ENSMUSG00000000204.16	0.029848
ENSMUSG00000000214.11	27.417453
ENSMUSG00000000215.11	0.179283
ENSMUSG00000000216.8	0.279975
ENSMUSG00000000223.13	19.754406
ENSMUSG00000000244.17	0.04744
ENSMUSG00000000247.11	14.153179
ENSMUSG00000000248.16	0.18047
ENSMUSG00000000253.13	93.230769
ENSMUSG00000000263.15	3.379999
ENSMUSG00000000266.11	13.532752
ENSMUSG00000000275.16	1.0992
ENSMUSG00000000276.11	29.016893
ENSMUSG00000000278.10	13.302348
ENSMUSG00000000282.12	16.98737
ENSMUSG00000000290.13	0.969671
ENSMUSG00000000295.13	40.978188
ENSMUSG00000000296.8	25.014321
ENSMUSG00000000301.16	5.141414
ENSMUSG00000000303.12	0.613035
ENSMUSG00000000305.12	8.258477
ENSMUSG00000000308.14	683.65643
ENSMUSG00000000317.11	0.787215
ENSMUSG00000000318.16	0.240455
ENSMUSG00000000320.10	0.226672
ENSMUSG00000000325.16	22.200458
ENSMUSG00000000326.13	52.794349
ENSMUSG00000000339.14	88.447049
ENSMUSG00000000340.10	13.780905
ENSMUSG00000000346.9	71.931907
ENSMUSG00000000355.13	136.764026
ENSMUSG00000000359.3	0.36543
ENSMUSG00000000365.9	0.087006
ENSMUSG00000000374.8	47.705999
ENSMUSG00000000378.15	63.688183
ENSMUSG00000000381.10	0
ENSMUSG00000000384.15	34.121578
ENSMUSG00000000385.8	0
ENSMUSG00000000386.16	0.078248
ENSMUSG00000000392.17	1.631981
ENSMUSG00000000394.15	0.761247
ENSMUSG00000000399.10	302.737483
ENSMUSG00000000402.2	3.040767
ENSMUSG00000000409.14	2.790409
ENSMUSG00000000411.7	0.089681
ENSMUSG00000000416.16	26.9292
ENSMUSG00000000420.15	37.568503
ENSMUSG00000000435.1	0
ENSMUSG00000000439.9	13.922003
ENSMUSG00000000440.12	1.787802
ENSMUSG00000000441.17	52.007775
ENSMUSG00000000486.13	2.966083
ENSMUSG00000000489.7	8.579627
ENSMUSG00000000530.16	3.002758
ENSMUSG00000000531.5	24.576847
ENSMUSG00000000532.11	79.491286
ENSMUSG00000000538.18	171.718681
ENSMUSG00000000544.14	0
ENSMUSG00000000552.10	126.010017
ENSMUSG00000000555.8	1.286888
ENSMUSG00000000560.9	91.178067
ENSMUSG00000000561.14	41.435258
ENSMUSG00000000562.5	0.449433
ENSMUSG00000000563.17	559.150783
ENSMUSG00000000567.5	7.147559
ENSMUSG00000000568.15	159.699034
ENSMUSG00000000579.14	3.2914
ENSMUSG00000000581.8	76.871209
ENSMUSG00000000594.7	23.454205
ENSMUSG00000000600.15	17.23457
ENSMUSG00000000605.9	97.655267
ENSMUSG00000000606.18	0
ENSMUSG00000000617.14	0
ENSMUSG00000000627.15	32.557419
ENSMUSG00000000628.10	3.460331
ENSMUSG00000000631.20	112.228618
ENSMUSG00000000632.13	69.085358
ENSMUSG00000000673.9	0.369485
ENSMUSG00000000682.7	2.373732
ENSMUSG00000000686.11	0.436097
ENSMUSG00000000690.5	3.08129
ENSMUSG00000000693.10	1.437978
ENSMUSG00000000701.8	0
ENSMUSG00000000706.16	0.267339
ENSMUSG00000000708.14	11.802181
ENSMUSG00000000711.3	130.759959
ENSMUSG00000000724.10	0
ENSMUSG00000000730.13	0.902286
ENSMUSG00000000731.15	0.162692
ENSMUSG00000000732.9	2.718947
ENSMUSG00000000738.18	65.530918
ENSMUSG00000000739.14	0.113135
ENSMUSG00000000740.12	636.229551
ENSMUSG00000000743.9	77.107558
ENSMUSG00000000751.13	39.196215
ENSMUSG00000000753.15	32.480891
ENSMUSG00000000759.14	23.566667
ENSMUSG00000000766.18	0.492444
ENSMUSG00000000776.13	25.040848
ENSMUSG00000000782.16	1.518981
ENSMUSG00000000787.12	132.01843
ENSMUSG00000000791.9	1.067851
ENSMUSG00000000792.2	17.184314
ENSMUSG00000000794.9	6.15014
ENSMUSG00000000804.14	45.783427
ENSMUSG00000000805.18	19.943462
ENSMUSG00000000811.13	5.630547
ENSMUSG00000000817.10	0.252229
ENSMUSG00000000823.16	18.472972
ENSMUSG00000000826.16	139.315536
ENSMUSG00000000827.18	68.5296
ENSMUSG00000000838.17	29.305615
ENSMUSG00000000861.15	68.035928
ENSMUSG00000000869.12	0
ENSMUSG00000000876.11	10.552748
ENSMUSG00000000881.12	74.633938
ENSMUSG00000000884.17	5.425391
ENSMUSG00000000889.8	1.535041
ENSMUSG00000000901.17	2.394943
ENSMUSG00000000902.13	91.785318
ENSMUSG00000000903.3	0.445822
ENSMUSG00000000915.15	31.506832
ENSMUSG00000000916.15	11.303694
ENSMUSG00000000934.9	23.43565
ENSMUSG00000000938.11	0
ENSMUSG00000000942.10	4.530211
ENSMUSG00000000948.16	6.515714
ENSMUSG00000000957.11	9.543509
ENSMUSG00000000958.10	1.160054
ENSMUSG00000000959.7	61.123413
ENSMUSG00000000976.13	4.998748
ENSMUSG00000000982.5	0.337985
ENSMUSG00000000983.13	1.453478
ENSMUSG00000001014.6	1.847594
ENSMUSG00000001016.12	113.935745
ENSMUSG00000001017.15	153.55413
ENSMUSG00000001018.15	60.264201
ENSMUSG00000001020.8	1.245549
ENSMUSG00000001021.13	0.201013
