UniqueCount	AmbigCount
0	0
0	0
0	15
2	13
34	6
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
5	48
0	40
0	41
0	37
0	15
0	1
0	19
0	9
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	5
0	0
0	0
0	0
128	328
0	871
34	1620
2	299
0	1248
0	0
7	191
0	775
0	425
0	243
278	336
0	243
1	205
1	123
0	115
1	218
0	177
2	45
112	1214
3	1214
1	79
3	0
40	447
4	425
8	240
0	194
0	115
0	27
0	0
0	0
0	0
0	0
0	0
2	3246
32	4953
81	905
4	2923
0	652
0	392
264	4755
0	1386
0	0
0	0
0	0
0	1
0	20
0	20
4	2
0	7
0	5
0	0
0	0
0	0
38	0
0	0
0	4
0	5
22	0
0	0
0	0
0	203
0	3
0	0
0	15
0	195
0	1
0	61
0	0
0	8
0	0
0	4
0	25
0	6
0	154
1	0
0	0
0	3
3	44
3	22
0	22
0	22
0	0
0	3
1	18
0	11
0	0
0	22
0	0
0	3
0	5
0	5
0	0
0	0
3	170
0	0
0	0
0	0
0	0
89	240
0	4
0	0
0	71
4	10
0	7
0	0
0	3
0	220
0	239
0	253
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	248
0	266
0	284
4	267
0	108
0	13
0	118
0	0
9	0
0	0
0	0
0	0
0	107
0	114
0	3
1	18
0	0
0	0
0	0
0	0
1	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
684	1
21	283
2	280
0	21
0	39
0	253
0	0
0	3
0	154
0	3
0	6
1732	2
0	6
0	0
19	6
0	6
0	0
0	0
0	0
204	0
0	6
0	4
0	4
0	4
0	2
0	0
0	0
0	72
0	74
0	74
0	2
0	45
2	48
0	0
0	0
0	72
0	2
0	2
0	45
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	140
0	127
0	44
0	52
20	57
0	0
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
76	1749
0	1057
4	992
0	592
2	942
1	438
0	304
1	0
0	0
7	34
0	0
0	0
0	6
0	0
1	7
1	7
0	0
0	6
0	0
0	0
0	36
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	9
0	0
0	7
0	0
0	7
102	46
0	11
0	3
0	0
0	0
0	0
0	32
0	0
0	0
0	6
0	12
1	12
0	0
0	0
0	0
0	0
0	4
0	2
0	0
3	58
0	0
0	0
128	17
0	0
0	2
0	0
0	1
0	0
0	0
0	0
0	14
0	0
0	0
10	387
9	210
0	30
0	79
8	153
13	391
