UniqueCount	AmbigCount
0	0
0	0
0	22
0	7
26	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	78
0	58
0	58
0	56
0	35
0	0
0	36
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	9
0	0
0	0
0	0
193	522
0	960
37	1912
0	346
0	1406
0	0
1	337
0	846
0	349
0	196
291	238
0	196
0	184
0	113
0	145
0	124
0	126
0	55
111	1846
3	1846
1	109
0	0
25	518
0	417
0	269
0	226
0	150
0	109
0	0
0	0
0	0
0	0
0	0
0	4304
20	6097
76	747
1	2974
0	638
0	335
281	5901
0	1257
0	0
0	0
0	0
0	8
0	95
0	95
0	8
0	11
0	0
0	0
0	0
0	0
50	0
0	0
0	11
0	11
12	0
0	0
0	0
46	390
0	11
0	11
0	34
0	379
0	11
0	196
0	0
0	79
0	0
0	41
0	85
0	6
0	217
0	0
0	0
0	0
3	4
0	34
0	34
0	34
0	0
0	0
0	30
0	28
0	11
0	34
0	13
0	0
0	4
0	0
0	0
0	0
8	470
0	0
0	0
0	0
0	0
144	744
0	6
0	0
0	183
0	0
0	2
0	0
0	2
0	713
0	740
0	301
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	239
0	251
0	273
9	253
0	128
18	40
0	92
0	0
0	0
0	0
0	0
0	0
0	102
0	101
0	12
0	34
0	0
0	0
0	0
0	0
0	0
0	41
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1011	6
12	392
17	392
0	9
0	43
0	353
0	0
0	0
0	442
0	0
0	0
3828	0
0	0
0	0
33	0
0	0
0	0
0	0
0	0
448	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	98
0	98
0	98
0	0
0	73
0	56
0	0
0	0
0	98
0	0
0	22
0	76
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	148
0	94
0	20
0	74
12	74
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
73	2735
0	1608
22	1500
0	981
0	1531
10	552
0	468
7	0
0	0
5	27
13	0
0	0
0	1
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	26
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	9
0	16
0	0
0	1
257	84
0	64
0	0
0	0
0	0
0	0
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	9
0	0
0	57
0	1
0	0
146	75
0	0
0	9
0	0
0	0
0	0
0	54
0	54
0	66
0	54
0	0
0	654
3	290
0	49
0	120
0	260
