UniqueCount	AmbigCount
0	0
0	0
14	125
36	89
59	71
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	37
0	36
0	36
0	26
0	16
0	0
0	16
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3
0	0
0	0
0	0
182	446
0	620
32	1218
7	243
0	896
4	0
2	153
0	504
0	233
0	254
349	351
0	254
0	233
0	117
0	119
0	169
0	193
2	87
101	1739
1	1739
0	58
20	0
26	610
0	579
4	266
0	207
0	158
0	33
0	0
0	0
0	0
0	0
0	0
6	3979
37	6225
66	818
16	3440
0	518
0	328
290	6086
3	1319
0	0
0	0
1	0
10	0
0	210
0	210
0	18
0	36
0	18
0	0
0	0
0	0
101	0
0	0
0	15
0	24
35	0
0	0
0	0
125	2273
0	0
0	7
0	192
0	2223
4	32
0	1133
0	28
0	457
0	9
0	228
2	472
8	13
0	1091
0	0
0	0
0	0
31	70
0	217
0	217
0	217
0	0
0	0
0	147
0	108
0	0
0	217
0	14
0	15
0	19
0	36
0	0
0	5
1	77
0	0
0	0
0	0
0	0
534	3848
0	156
0	3
0	1702
0	0
0	406
3	0
7	82
12	3641
0	3767
0	158
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	746
0	775
0	808
0	666
0	342
4	47
0	392
0	0
10	3
2	0
0	0
0	0
0	148
0	153
0	1
0	18
0	0
0	0
0	0
0	0
0	16
0	6
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
1003	5
1	294
0	285
0	23
0	16
0	238
0	0
0	0
0	763
0	0
2	0
5401	18
0	0
0	0
69	35
0	35
0	6
0	0
0	3
1328	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	178
0	180
0	180
0	2
0	140
3	144
0	0
0	0
0	185
0	7
0	14
0	150
7	18
2	11
0	0
0	4
0	0
0	4
0	0
0	0
0	132
7	118
0	44
0	56
8	49
0	0
0	7
0	7
0	0
0	0
0	16
0	24
0	12
0	5
0	0
0	17
0	0
136	2786
0	1516
19	1556
0	924
11	1477
4	533
0	436
0	0
0	0
99	396
2	1
0	1
0	35
0	14
0	47
2	61
0	11
0	45
0	4
0	1
11	346
0	8
0	0
15	0
0	32
0	23
5	22
2	27
0	11
0	5
0	146
0	9
8	36
0	7
0	78
1914	910
0	376
0	240
3	19
0	1
0	0
0	274
0	0
0	0
0	28
0	48
9	48
0	0
0	0
0	0
0	0
0	3
0	2
0	0
0	18
0	0
0	0
858	162
0	0
11	22
0	0
0	13
0	0
0	26
0	23
0	125
0	7
0	0
37	927
16	231
4	12
