UniqueCount	AmbigCount
0	0
0	0
14	27
0	27
33	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	0
210	256
0	678
3	1530
0	266
0	1260
0	0
0	139
15	568
0	305
0	122
128	171
0	137
0	165
0	60
0	36
0	122
0	120
0	45
54	1665
0	1665
0	73
8	0
36	770
0	770
0	292
0	234
0	115
0	32
0	0
0	0
0	0
0	18
0	0
0	3656
2	5082
28	662
0	2673
0	287
0	246
151	5032
0	1085
0	0
0	0
0	0
0	0
0	215
0	215
0	0
0	0
0	0
0	0
0	0
0	0
22	0
0	0
0	3
0	3
0	0
0	0
0	0
54	549
0	0
0	0
0	85
0	546
0	38
0	245
0	17
0	99
0	0
0	72
0	111
0	0
0	259
0	0
0	0
0	0
9	30
0	28
0	28
0	28
0	0
0	0
0	7
0	7
0	0
0	28
0	0
0	0
0	0
0	0
0	0
0	0
1	45
0	0
0	0
0	0
0	0
173	1439
0	71
0	0
0	570
0	0
0	175
0	0
0	66
0	1406
4	1402
0	208
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	363
0	365
0	381
0	333
0	198
0	17
0	201
0	0
0	0
0	0
0	0
0	0
17	94
0	94
0	16
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
826	13
0	16
0	16
0	0
0	0
0	9
0	0
0	0
0	1091
0	0
0	0
1204	0
0	0
0	0
75	0
0	0
0	0
0	0
0	0
509	0
0	2
0	0
0	0
0	0
0	2
0	0
0	0
0	176
0	180
0	180
0	4
0	145
0	156
0	0
0	0
0	176
0	0
0	1
0	146
0	30
0	3
0	0
0	11
0	0
0	0
0	0
0	11
0	111
0	109
0	51
0	53
16	53
0	0
0	2
0	2
0	0
0	0
0	10
0	10
0	0
0	0
0	0
0	0
0	0
124	2191
0	1359
0	987
0	740
0	1012
0	428
0	187
0	0
0	0
0	138
0	0
0	0
0	0
0	0
0	11
4	22
0	0
0	0
0	0
0	0
0	130
0	0
0	0
0	0
0	4
0	4
0	4
0	0
0	9
0	0
0	37
0	0
0	4
0	0
0	60
841	408
0	158
0	184
0	30
0	0
0	0
0	36
0	0
0	0
0	0
0	24
0	24
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	27
0	0
0	0
86	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	599
1	158
0	31
0	56
