UniqueCount	AmbigCount
0	0
0	0
0	8
0	4
27	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
9	109
0	87
2	87
0	67
0	19
3	5
3	25
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	2
0	0
0	0
201	105
0	753
140	1553
22	213
0	1032
0	0
11	109
1	581
0	148
0	267
1248	443
0	267
2	156
0	89
0	77
3	267
0	172
6	25
41	1752
2	1752
0	3
0	0
5	168
1	164
0	75
0	44
0	35
0	5
0	0
0	0
0	0
0	1
0	0
5	1419
40	2743
21	251
2	1390
0	169
0	66
159	2659
2	458
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
42	5
1	4
0	1
17	228
0	0
0	0
0	12
0	226
0	0
0	57
0	0
0	8
0	0
0	0
0	28
0	2
0	185
0	0
0	0
0	0
1	1
2	435
0	445
5	445
0	0
0	5
0	94
0	58
0	8
0	445
0	1
0	0
0	8
0	35
0	0
0	0
0	9
0	0
0	0
0	0
0	0
164	252
0	0
0	0
0	128
0	0
0	19
5	0
0	0
0	231
0	246
0	154
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	57
0	61
0	67
0	51
0	13
0	0
0	13
0	0
0	0
0	0
0	0
0	0
1	16
0	16
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
432	0
1	86
3	86
0	3
0	6
0	57
0	0
0	0
0	42
0	0
0	0
85	0
0	0
0	0
153	8
0	8
0	0
0	0
0	1
343	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	50
0	51
0	51
1	0
0	24
0	29
0	0
0	0
0	49
0	0
0	0
0	29
3	3
1	5
2	0
0	0
0	0
0	0
0	0
0	0
3	97
0	83
0	15
0	19
14	27
0	0
3	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
115	844
0	497
3	394
0	225
0	360
0	141
0	44
9	0
0	0
15	10
0	0
0	0
0	2
0	0
0	4
2	4
0	0
0	2
0	0
0	0
0	6
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	4
101	21
0	4
0	6
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
576	54
0	2
0	5
0	0
0	3
0	0
0	7
0	11
0	44
0	10
0	0
3	38
6	6
0	0
0	1
0	1
9	38
