UniqueCount	AmbigCount
0	0
0	0
4	47
9	33
27	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	6
0	6
0	3
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
0	0
0	0
0	0
292	417
0	1222
72	2689
7	517
4	1940
0	0
21	317
8	994
0	373
0	306
434	460
0	309
2	297
0	168
0	133
0	297
0	224
0	63
105	3365
0	3365
2	33
2	0
1	133
0	128
0	72
0	57
0	42
0	5
0	0
0	0
0	0
0	0
0	0
2	3413
20	5340
47	426
1	2676
0	263
0	187
360	5258
0	817
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	2
0	0
0	0
0	0
0	0
2	0
0	0
0	3
0	11
16	6
0	6
0	0
122	898
0	0
0	0
0	39
0	892
0	10
0	430
0	3
0	202
0	3
0	123
0	234
0	12
0	462
0	0
0	8
0	0
6	37
0	271
0	271
9	271
0	0
0	4
0	179
0	126
0	2
0	271
0	3
0	0
0	39
0	46
0	0
0	0
6	52
0	0
0	0
0	0
0	0
519	4137
0	166
0	4
0	1568
3	12
0	351
0	0
0	89
0	3909
4	4042
0	176
0	0
0	0
0	0
23	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	197
0	200
0	209
0	177
0	83
0	2
0	60
0	0
6	13
0	0
0	0
0	0
0	57
0	56
0	1
0	4
0	0
0	0
0	0
0	0
1	4
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1467	2
0	34
5	34
0	0
0	0
0	29
0	0
0	0
0	921
0	0
0	0
521	0
0	0
0	0
67	33
0	33
0	2
0	0
0	7
1075	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	58
0	58
0	58
0	0
0	30
0	40
1	1
0	0
0	58
0	0
0	2
0	36
0	6
0	2
0	2
0	0
0	0
0	0
0	2
0	0
0	137
0	129
0	61
0	67
20	69
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
178	3321
0	2172
16	1637
0	1042
0	1450
1	669
0	329
1	3
2	3
17	68
0	0
0	0
0	6
0	0
0	11
11	11
0	0
0	6
0	0
0	0
0	64
0	3
0	0
10	0
0	4
0	4
1	8
0	5
0	0
0	0
0	8
0	2
0	1
0	0
0	38
2158	641
0	366
0	157
0	20
0	0
0	0
0	98
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	1
0	0
0	10
0	0
0	0
300	74
0	0
0	18
0	0
0	8
0	0
0	24
0	21
0	48
0	14
0	0
3	44
0	2
0	2
