UniqueCount	AmbigCount
0	0
0	0
8	72
9	52
33	49
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	4
0	1
0	5
0	3
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
131	130
0	821
99	1747
4	299
1	1254
0	0
2	128
0	628
0	217
0	237
738	360
0	237
3	197
1	107
0	65
0	231
0	142
2	51
170	4191
2	4191
1	42
17	0
18	594
1	588
9	222
0	148
0	105
0	6
0	0
0	0
0	0
0	0
0	0
2	4944
110	8118
56	835
1	4555
0	416
0	215
586	7945
1	1513
0	0
9	0
0	0
1	0
0	119
0	119
0	15
0	33
0	14
0	0
0	0
0	0
46	0
0	0
0	12
0	15
2	0
0	0
0	0
63	1192
0	2
0	7
0	115
0	1167
0	39
0	544
0	10
0	188
1	14
0	65
4	253
0	15
0	604
2	0
0	3
0	0
5	27
0	152
0	152
0	152
0	0
0	0
0	64
0	48
0	2
0	152
0	0
0	1
0	7
0	17
0	0
0	0
3	6
0	0
0	0
0	0
0	0
363	1752
0	82
0	3
0	1059
1	2
0	134
0	0
0	33
1	1678
4	1693
0	93
0	0
0	0
0	0
4	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	445
0	447
0	466
0	375
0	162
3	33
0	207
0	0
4	3
0	0
0	0
0	0
4	75
0	77
0	0
2	4
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1282	1
1	24
0	24
0	0
0	2
0	15
0	0
0	0
0	689
1	0
0	0
14636	15
0	0
0	0
90	26
0	26
0	7
0	7
0	4
2469	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	112
0	105
1	113
0	0
0	63
0	92
0	0
0	0
0	112
0	2
0	3
0	84
0	6
0	7
0	0
0	1
0	0
0	0
0	0
0	1
5	75
0	62
0	15
0	22
10	28
0	0
0	12
0	12
0	0
1	4
3	7
4	7
0	1
0	1
0	0
0	1
0	0
225	3049
0	1696
12	1688
0	927
0	1500
6	586
0	348
3	0
0	1
21	77
0	4
0	4
0	22
0	1
1	42
0	47
0	5
0	23
0	5
0	4
0	58
0	2
0	0
5	0
0	0
0	0
1	1
0	0
0	0
0	1
0	20
0	1
0	2
0	5
0	25
1544	533
0	225
0	138
0	33
0	1
0	0
4	136
0	0
0	7
0	13
0	7
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
99	23
0	0
0	6
0	0
0	2
0	0
0	7
0	6
0	17
0	2
0	0
79	2270
61	397
4	56
