UniqueCount	AmbigCount
0	0
0	0
11	78
9	62
51	52
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
42	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	10
0	2
0	10
0	2
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
2	5
4	2
0	0
0	0
379	858
0	1267
81	2445
10	496
3	1860
1	0
16	423
8	1136
0	529
0	336
508	475
0	336
0	238
0	166
0	154
0	283
0	223
1	86
94	1704
1	1704
1	57
44	0
6	374
0	363
1	148
0	110
0	104
0	16
0	0
0	0
0	0
0	5
0	0
3	5696
37	8146
51	927
1	3951
1	570
0	338
484	7987
0	1608
0	0
9	0
0	0
0	1
0	154
0	154
3	11
0	22
0	14
0	0
0	0
0	0
28	0
0	0
0	4
0	9
17	11
0	11
0	0
97	1554
0	0
0	0
0	96
0	1535
0	22
0	707
0	16
0	363
0	5
0	219
0	465
1	21
0	744
0	0
0	0
0	0
19	43
0	94
0	94
0	94
0	0
0	0
0	74
0	47
0	0
0	94
0	0
0	3
0	18
0	21
0	0
0	4
4	153
0	0
0	0
0	0
0	0
493	3762
0	141
0	3
0	1412
1	4
0	344
0	0
0	99
0	3560
0	3700
0	227
0	0
0	0
0	0
23	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	750
0	776
0	796
9	663
0	385
1	85
0	387
0	0
5	6
0	0
0	0
0	0
7	141
0	143
0	2
0	12
0	0
0	0
0	0
0	0
1	15
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1624	16
3	189
1	186
0	4
0	6
0	155
0	0
0	0
0	962
0	0
0	0
3727	8
0	0
0	0
82	31
0	31
0	4
0	2
0	9
1277	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
5	138
0	121
0	138
0	0
0	94
0	111
1	0
0	0
0	138
0	8
0	12
0	111
2	5
3	9
0	0
0	3
0	3
0	3
0	0
0	0
0	114
1	85
0	33
0	48
6	55
0	0
0	5
0	5
0	0
0	0
4	3
0	3
0	2
0	3
0	0
0	3
0	0
185	4455
0	2886
24	2303
0	1566
4	2090
3	1076
0	442
1	0
3	0
37	205
2	2
0	2
0	16
0	4
0	19
0	21
0	4
0	17
0	4
0	2
2	186
0	3
0	0
1	0
0	6
0	6
3	8
0	6
1	2
0	0
0	81
0	8
0	26
0	4
0	49
1978	701
0	405
0	173
0	20
0	0
0	0
0	103
0	0
0	11
0	14
0	15
0	15
0	0
0	0
1	0
0	0
0	0
0	3
0	0
6	64
0	0
0	0
384	91
0	0
0	4
0	0
0	3
0	3
0	18
0	13
0	84
0	9
0	0
16	809
8	226
