UniqueCount	AmbigCount
0	0
0	0
4	32
6	20
14	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	38
0	29
0	31
0	26
0	7
0	2
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
99	84
0	456
53	852
5	139
0	574
0	0
1	93
4	375
0	126
0	159
475	258
0	161
0	150
5	54
0	59
1	170
0	113
3	32
78	1626
1	1626
1	19
5	0
31	314
4	312
8	134
0	96
0	64
0	2
0	0
0	0
0	0
0	0
0	0
2	1912
18	3446
41	499
1	2384
0	261
0	120
267	3323
2	863
0	0
0	0
0	0
1	1
0	68
0	68
0	12
0	23
0	8
0	0
0	0
0	0
33	0
0	0
0	5
0	9
2	1
0	1
0	0
22	422
0	1
0	1
0	49
0	411
0	11
0	149
0	5
0	43
0	2
0	14
1	78
0	8
0	230
0	0
0	1
0	0
16	13
1	101
0	101
1	101
0	0
0	0
0	58
2	48
0	4
0	101
0	4
0	1
0	9
0	9
0	0
0	0
0	29
0	0
0	0
0	0
0	0
137	573
0	30
0	0
0	345
0	2
0	69
4	0
0	10
0	554
0	542
0	79
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	220
0	230
0	240
3	191
0	64
0	6
0	83
0	0
1	5
0	0
0	0
0	0
0	55
0	54
0	4
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
534	0
12	172
4	166
0	2
0	11
0	138
0	0
0	0
0	126
3	2
0	2
2530	31
0	0
0	0
55	13
0	13
0	0
0	0
0	2
920	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	110
0	112
0	113
0	0
0	74
1	91
0	0
0	0
0	111
0	4
0	13
0	83
0	8
1	12
2	1
0	0
0	0
0	0
0	1
0	0
0	56
0	50
0	7
0	11
11	13
0	0
3	4
0	4
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
77	1086
0	497
6	635
0	348
0	623
3	185
0	141
0	0
0	0
10	26
0	1
0	1
0	6
0	4
1	7
0	11
0	4
0	9
0	3
0	1
0	23
0	1
0	0
11	0
0	1
0	1
0	1
0	1
0	1
0	2
0	7
0	0
0	1
0	0
0	4
319	132
0	26
0	35
0	9
0	0
0	0
0	62
0	0
0	5
0	7
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
1	0
0	0
259	36
0	0
0	4
0	0
0	4
0	0
0	1
0	3
0	26
0	6
0	0
22	772
16	183
0	27
0	76
4	149
55	820
0	162
