FFI_VglutCb_IP_R3
ENSMUSG00000000001.4	747.094585866304
ENSMUSG00000000003.15	0
ENSMUSG00000000028.15	256.318330761517
ENSMUSG00000000031.16	88.3852058350072
ENSMUSG00000000037.17	10.7539198568173
ENSMUSG00000000049.11	7.05731883111925
ENSMUSG00000000056.7	1057.35795894129
ENSMUSG00000000058.6	45.1150930237669
ENSMUSG00000000078.7	257.777090361224
ENSMUSG00000000085.16	1744.74530574558
ENSMUSG00000000088.7	37619.1045992531
ENSMUSG00000000093.6	3.66192233344102
ENSMUSG00000000094.12	3.23971130477957
ENSMUSG00000000103.12	0
ENSMUSG00000000120.6	72.2876930184541
ENSMUSG00000000125.5	260.58085853107
ENSMUSG00000000126.11	49.9557629630515
ENSMUSG00000000127.15	344.858483944907
ENSMUSG00000000131.15	3323.08724320336
ENSMUSG00000000134.17	1893.65770085681
ENSMUSG00000000142.15	520.727618538496
ENSMUSG00000000148.17	369.931793317183
ENSMUSG00000000149.10	1021.91867196223
ENSMUSG00000000154.16	14.633055417528
ENSMUSG00000000157.16	0
ENSMUSG00000000159.16	2.60508303820319
ENSMUSG00000000167.14	53.6135041775679
ENSMUSG00000000168.9	3096.72831018251
ENSMUSG00000000171.5	8245.38750376073
ENSMUSG00000000182.9	7.68165826583213
ENSMUSG00000000183.6	0
ENSMUSG00000000184.12	46.1580362472847
ENSMUSG00000000194.13	858.803384786362
ENSMUSG00000000197.8	883.88837669681
ENSMUSG00000000202.9	994.042496230067
ENSMUSG00000000204.16	0
ENSMUSG00000000214.11	203.361631177371
ENSMUSG00000000215.11	0
ENSMUSG00000000216.8	36.514531395847
ENSMUSG00000000223.13	216.979002627115
ENSMUSG00000000244.17	0
ENSMUSG00000000247.11	2.36372589871206
ENSMUSG00000000248.16	0
ENSMUSG00000000253.13	2132.29383373799
ENSMUSG00000000263.15	1.62702914074083
ENSMUSG00000000266.11	406.82069882223
ENSMUSG00000000275.16	18.4406610515382
ENSMUSG00000000276.11	767.411831470475
ENSMUSG00000000278.10	740.988717538705
ENSMUSG00000000282.12	549.566476407364
ENSMUSG00000000290.13	15.3513880453205
ENSMUSG00000000295.13	454.357274573776
ENSMUSG00000000296.8	42.1301430338544
ENSMUSG00000000301.16	224.809500528391
ENSMUSG00000000303.12	88.3070762990238
ENSMUSG00000000305.12	181.589397178798
ENSMUSG00000000308.14	23230.3563465657
ENSMUSG00000000317.11	53.7318462396791
ENSMUSG00000000318.16	645.190961729435
ENSMUSG00000000320.10	7.660178792141
ENSMUSG00000000325.16	1291.38522803533
ENSMUSG00000000326.13	3430.96937550607
ENSMUSG00000000339.14	3410.46770976424
ENSMUSG00000000340.10	303.139812202869
ENSMUSG00000000346.9	5354.31531624388
ENSMUSG00000000355.13	4415.02518720199
ENSMUSG00000000359.3	7.2472318112929
ENSMUSG00000000365.9	7.45784542927955
ENSMUSG00000000374.8	1207.21344231819
ENSMUSG00000000378.15	1280.75108493829
ENSMUSG00000000381.10	0
ENSMUSG00000000384.15	1620.95598352011
ENSMUSG00000000385.8	4.83423429544966
ENSMUSG00000000386.16	0
ENSMUSG00000000392.17	9.80029681111052
ENSMUSG00000000394.15	0
ENSMUSG00000000399.10	11080.9788256038
ENSMUSG00000000402.2	4.27781754758067
ENSMUSG00000000409.14	11.37661963705
ENSMUSG00000000411.7	1.62215116866212
ENSMUSG00000000416.16	459.766535695445
ENSMUSG00000000420.15	942.047535981305
ENSMUSG00000000435.1	0
ENSMUSG00000000439.9	576.728992526998
ENSMUSG00000000440.12	46.0538362050655
ENSMUSG00000000441.17	2369.37073719118
ENSMUSG00000000486.13	260.775485517874
ENSMUSG00000000489.7	203.247265277374
ENSMUSG00000000530.16	83.7060008706641
ENSMUSG00000000531.5	141.450696493917
ENSMUSG00000000532.11	2072.98011175123
ENSMUSG00000000538.18	7022.28503069315
ENSMUSG00000000544.14	0
ENSMUSG00000000552.10	3944.21406190174
ENSMUSG00000000555.8	16.316570655113
ENSMUSG00000000560.9	733.578668037525
ENSMUSG00000000561.14	1499.35068106231
ENSMUSG00000000562.5	0
ENSMUSG00000000563.17	25889.297197464
ENSMUSG00000000567.5	185.171386356327
ENSMUSG00000000568.15	10046.4186635471
ENSMUSG00000000579.14	212.653717082332
ENSMUSG00000000581.8	2462.51282662153
ENSMUSG00000000594.7	996.276812398927
ENSMUSG00000000600.15	516.000494671968
ENSMUSG00000000605.9	2851.96864169671
ENSMUSG00000000606.18	0
ENSMUSG00000000617.14	0
ENSMUSG00000000627.15	2171.25087643032
ENSMUSG00000000628.10	306.059094030848
ENSMUSG00000000631.20	4706.47225438402
ENSMUSG00000000632.13	2424.48522207132
ENSMUSG00000000673.9	2.95158302123963
ENSMUSG00000000682.7	36.2385775468228
ENSMUSG00000000686.11	12.3242169525419
ENSMUSG00000000690.5	0
ENSMUSG00000000693.10	51.4107103660913
ENSMUSG00000000701.8	0
ENSMUSG00000000706.16	6.66851576249266
ENSMUSG00000000708.14	1879.59208886353
ENSMUSG00000000711.3	2632.80869365406
ENSMUSG00000000724.10	0
ENSMUSG00000000730.13	0
ENSMUSG00000000731.15	0
ENSMUSG00000000732.9	147.510572513345
ENSMUSG00000000738.18	2234.90488680035
ENSMUSG00000000739.14	12.2160817395702
ENSMUSG00000000740.12	31408.9979844944
ENSMUSG00000000743.9	3137.90109995671
ENSMUSG00000000751.13	2864.30913221996
ENSMUSG00000000753.15	639.34387187018
ENSMUSG00000000759.14	821.394831785165
ENSMUSG00000000766.18	0
ENSMUSG00000000776.13	1325.22035905366
ENSMUSG00000000782.16	11.7743178312319
ENSMUSG00000000787.12	7681.16042574057
ENSMUSG00000000791.9	9.13558088482176
ENSMUSG00000000792.2	32.1049676107792
ENSMUSG00000000794.9	23.557817727553
ENSMUSG00000000804.14	842.659387765294
ENSMUSG00000000805.18	9895.85111922084
ENSMUSG00000000811.13	91.4971880557762
ENSMUSG00000000817.10	5.10637594780728
ENSMUSG00000000823.16	606.637970892393
ENSMUSG00000000826.16	5927.78127338112
ENSMUSG00000000827.18	4243.5621321277
ENSMUSG00000000838.17	1256.58884957796
ENSMUSG00000000861.15	182.89562792048
ENSMUSG00000000869.12	0
ENSMUSG00000000876.11	347.515093125152
ENSMUSG00000000881.12	3314.02261836617
ENSMUSG00000000884.17	210.886538474892
ENSMUSG00000000889.8	0
ENSMUSG00000000901.17	60.6852519681133
ENSMUSG00000000902.13	6386.70621542322
ENSMUSG00000000903.3	0
ENSMUSG00000000915.15	1253.82439212428
ENSMUSG00000000916.15	602.170855235069
ENSMUSG00000000934.9	396.711491107043
ENSMUSG00000000938.11	0
ENSMUSG00000000942.10	0
ENSMUSG00000000948.16	175.136946885439
ENSMUSG00000000957.11	305.437337051941
ENSMUSG00000000958.10	9.56562126362636
ENSMUSG00000000959.7	2368.72299168876
ENSMUSG00000000976.13	276.970106871019
ENSMUSG00000000982.5	6.01093233319294
ENSMUSG00000000983.13	5.05972777784449
ENSMUSG00000001014.6	0
ENSMUSG00000001016.12	6240.71465981173
ENSMUSG00000001017.15	8722.04084094815
ENSMUSG00000001018.15	1672.22322411918
ENSMUSG00000001020.8	10.0835471225717
ENSMUSG00000001021.13	0
ENSMUSG00000001023.10	0
ENSMUSG00000001025.8	391.213155755734
ENSMUSG00000001027.7	0
ENSMUSG00000001029.15	19.4308483921543
