Control_SST_IP_R2
ENSMUSG00000000001.4	16.162556
ENSMUSG00000000003.15	0
ENSMUSG00000000028.15	3.636872
ENSMUSG00000000031.16	0.31798
ENSMUSG00000000037.17	0.513273
ENSMUSG00000000049.11	0.576387
ENSMUSG00000000056.7	20.904414
ENSMUSG00000000058.6	9.730094
ENSMUSG00000000078.7	11.910398
ENSMUSG00000000085.16	51.579192
ENSMUSG00000000088.7	770.750358
ENSMUSG00000000093.6	0.309312
ENSMUSG00000000094.12	0.025571
ENSMUSG00000000103.12	0
ENSMUSG00000000120.6	4.830134
ENSMUSG00000000125.5	3.116251
ENSMUSG00000000126.11	14.175727
ENSMUSG00000000127.15	8.715128
ENSMUSG00000000131.15	101.107752
ENSMUSG00000000134.17	33.372456
ENSMUSG00000000142.15	15.800456
ENSMUSG00000000148.17	5.746865
ENSMUSG00000000149.10	49.832053
ENSMUSG00000000154.16	0.47555
ENSMUSG00000000157.16	0
ENSMUSG00000000159.16	0.100025
ENSMUSG00000000167.14	4.086822
ENSMUSG00000000168.9	107.956107
ENSMUSG00000000171.5	183.463291
ENSMUSG00000000182.9	0.260951
ENSMUSG00000000183.6	0
ENSMUSG00000000184.12	22.61472
ENSMUSG00000000194.13	31.344764
ENSMUSG00000000197.8	48.435357
ENSMUSG00000000202.9	9.480872
ENSMUSG00000000204.16	0.04307
ENSMUSG00000000214.11	25.340557
ENSMUSG00000000215.11	0
ENSMUSG00000000216.8	0.050559
ENSMUSG00000000223.13	33.420074
ENSMUSG00000000244.17	0
ENSMUSG00000000247.11	15.920654
ENSMUSG00000000248.16	0
ENSMUSG00000000253.13	101.169442
ENSMUSG00000000263.15	3.045203
ENSMUSG00000000266.11	13.821176
ENSMUSG00000000275.16	0.564779
ENSMUSG00000000276.11	27.606238
ENSMUSG00000000278.10	12.307362
ENSMUSG00000000282.12	22.629503
ENSMUSG00000000290.13	1.248018
ENSMUSG00000000295.13	28.959562
ENSMUSG00000000296.8	25.744668
ENSMUSG00000000301.16	4.820696
ENSMUSG00000000303.12	0.668782
