UniqueCount	AmbigCount
0	0
0	0
2	22
4	14
19	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
20	64
0	56
0	50
0	33
3	9
2	0
0	14
0	7
0	0
0	0
3	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
175	107
1	593
94	1291
13	190
0	909
2	0
12	99
7	445
0	140
0	257
1134	495
3	257
0	170
1	134
0	83
4	356
0	145
4	38
88	2339
1	2339
0	5
5	0
11	269
3	265
0	93
0	62
0	34
0	4
0	0
0	0
0	0
0	0
0	0
3	1938
63	3345
24	341
0	1845
0	160
1	62
192	3239
0	583
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	2
0	2
28	0
0	0
0	0
44	407
0	0
0	0
0	29
0	396
1	8
0	139
0	0
0	26
0	0
0	8
0	77
1	2
0	282
0	0
0	0
0	0
2	9
0	671
0	675
0	678
0	1
0	3
3	261
5	195
0	21
0	675
0	10
0	11
0	32
0	57
0	0
0	0
1	18
0	0
0	0
0	0
0	0
268	898
0	31
0	0
0	507
0	1
0	52
4	0
0	10
0	850
0	873
0	123
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	43
0	45
0	47
0	38
0	10
4	2
0	18
0	0
2	1
0	0
0	0
0	0
0	14
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
627	0
0	62
1	60
0	2
1	5
0	51
0	0
0	0
0	141
2	0
0	0
150	0
0	0
0	0
158	14
0	14
0	3
0	0
0	4
749	2
0	1
0	0
0	0
0	0
0	1
2	0
0	0
0	134
0	130
0	135
0	0
0	76
0	101
0	0
0	0
0	134
0	1
0	2
0	93
2	1
2	6
0	0
0	0
0	0
0	0
0	0
0	0
3	128
0	90
0	28
0	50
20	66
0	0
1	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
125	1279
0	710
3	695
0	371
1	598
0	231
0	125
2	1
0	0
14	41
0	3
0	2
0	9
0	1
1	14
1	18
0	2
0	9
0	2
0	2
0	40
0	0
0	0
10	0
0	0
0	0
1	0
0	3
0	0
0	0
0	8
0	1
0	3
0	0
0	11
365	103
0	45
0	20
3	6
0	0
0	0
0	32
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	1
0	0
881	108
0	3
0	21
0	0
0	3
0	0
0	22
0	23
0	79
0	21
0	0
2	36
5	11
2	1
0	2
0	9
1	40
