UniqueCount	AmbigCount
0	0
0	0
24	101
5	70
59	68
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	4
0	7
0	2
0	9
0	0
0	9
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
148	215
0	515
59	1198
0	213
6	903
0	0
16	138
1	411
0	149
0	204
713	353
0	203
0	195
3	96
1	64
0	250
0	146
0	46
52	2469
0	2468
1	35
36	0
8	728
5	715
0	253
0	186
0	106
0	13
0	0
0	0
0	0
0	0
0	0
5	4116
51	6445
67	706
0	3748
0	276
0	247
369	6358
0	1175
0	0
0	0
0	0
3	0
0	264
0	264
0	21
0	54
0	16
0	0
0	0
0	0
119	2
0	0
0	4
0	6
13	8
0	8
0	0
139	1650
0	0
0	4
0	128
0	1633
0	49
0	731
5	12
0	216
0	35
0	82
0	304
0	31
0	909
0	0
0	3
0	0
29	24
0	269
0	269
0	269
0	0
0	0
0	122
0	84
0	3
0	269
0	0
0	5
0	32
0	36
0	0
0	0
0	58
0	0
0	0
0	0
0	0
541	3090
0	123
0	0
0	1957
0	16
0	294
0	0
0	79
13	2985
5	3039
0	40
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	611
0	633
0	645
3	510
0	210
1	38
0	239
0	0
7	2
0	0
0	0
0	0
0	94
0	103
0	8
0	13
0	0
0	0
0	0
4	0
0	9
0	2
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
816	4
4	150
0	143
0	8
0	12
2	103
0	0
0	0
3	804
0	0
3	0
5219	2
0	0
0	0
93	23
0	23
0	1
0	1
0	3
1823	0
0	5
0	0
0	0
0	0
0	5
0	0
0	0
3	197
0	184
0	201
0	0
0	92
0	161
0	0
0	0
0	197
0	1
0	5
0	134
0	1
0	26
0	0
0	1
0	1
0	1
0	0
0	0
2	100
0	74
0	34
0	60
4	56
0	0
0	2
0	2
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	2
0	0
253	2524
0	1529
9	1395
0	793
0	1160
0	539
0	269
0	0
0	2
57	115
0	6
0	6
0	29
0	0
0	45
5	46
0	2
0	29
0	2
0	2
0	94
0	9
0	0
11	0
0	0
0	0
2	2
0	2
0	0
0	3
0	26
0	0
0	4
0	0
0	27
1844	636
0	268
0	174
0	42
0	0
0	0
0	152
0	0
0	2
0	13
0	9
4	9
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	25
0	0
0	0
757	125
1	1
0	15
0	0
0	17
0	0
0	29
0	26
0	101
0	36
0	0
43	1037
43	200
5	11
