UniqueCount	AmbigCount
0	0
0	0
1	37
5	34
25	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	12
0	0
0	0
0	0
178	415
0	935
50	2011
14	360
0	1502
0	0
16	242
8	807
0	354
0	121
216	204
0	121
0	172
0	81
0	50
0	135
0	85
0	33
92	1922
0	1922
1	106
17	0
46	817
1	789
13	395
0	297
3	214
0	36
0	0
0	0
0	0
0	0
0	0
0	3775
20	5479
38	773
1	2965
1	469
0	275
352	5371
0	1273
0	0
1	0
0	0
1	7
0	226
0	226
0	31
0	64
0	40
0	0
0	0
0	0
16	0
0	0
0	5
0	5
7	0
0	0
0	0
66	772
0	6
0	5
0	63
0	763
0	14
0	417
0	8
0	202
0	10
0	100
0	193
0	19
0	304
0	0
0	3
0	0
35	43
0	51
0	51
0	51
0	0
0	2
0	35
0	34
0	2
0	51
0	4
0	2
0	12
0	1
0	0
0	3
2	85
0	0
0	0
0	0
0	0
340	2083
0	73
0	2
0	719
3	10
0	181
0	0
0	39
0	1994
0	2038
0	150
0	0
0	0
0	0
17	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	471
0	503
0	513
0	447
0	239
0	33
0	249
0	0
11	3
0	0
0	0
0	0
2	113
0	120
0	8
0	13
0	0
0	0
0	0
0	0
0	5
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1178	5
0	56
0	51
0	2
0	4
0	50
0	0
0	0
0	993
0	0
0	0
1553	0
0	0
0	0
35	10
0	10
0	0
0	2
0	0
707	2
0	0
0	0
0	0
0	0
5	0
0	0
0	0
2	136
0	128
0	138
0	0
0	105
0	118
0	0
0	0
0	139
0	4
0	16
0	115
0	4
0	10
2	4
0	4
0	4
0	4
0	4
0	0
0	98
0	95
0	28
0	31
12	31
0	0
0	11
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
158	3080
0	1903
31	1782
0	1112
0	1650
0	741
0	455
2	0
0	1
18	124
0	3
0	3
0	10
0	0
2	14
10	20
0	1
0	8
0	1
0	1
0	119
0	1
0	0
0	0
0	0
0	0
2	3
0	3
0	3
0	1
0	47
0	6
0	13
0	3
0	17
1096	462
0	240
0	128
0	22
0	0
0	0
0	72
0	0
0	7
0	11
0	12
4	12
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	25
0	0
0	0
161	31
0	0
0	1
0	0
0	2
0	0
0	8
0	9
0	28
0	9
0	0
18	722
13	265
2	29
0	59
