name,module,lfc_FFI,fdr_FFI,lfc_CJD,fdr_CJD,disease,degree,betweenness
Ccdc181,1,0.00254246199555352,0.991720250943855,0.0182588417261805,0.937578744021087,neither,NA,NA
Ccdc184,2,0.136355193227891,0.486079523599284,0.0330241676115597,0.88550864488236,neither,NA,NA
Ccdc190,6,0.277664800465295,0.120121970467301,0.0912242559099945,0.596182539222813,neither,NA,NA
Ccdc22,1,-0.0638604542029808,0.789008060257317,-0.0278746591470371,0.903583231840978,neither,NA,NA
Ccdc25,3,-0.103052342353462,0.531630519553453,-0.0865254374825559,0.663525348047988,neither,NA,NA
Ccdc28b,2,0.0866197675636306,0.694070037713438,0.0219513901225469,0.91490096747156,neither,NA,NA
Ccdc32,2,0.124404276736911,0.520927075717465,0.00404069892145512,0.988301455065081,neither,NA,NA
Ccdc47,1,0.0641779001533346,0.751341443886627,0.111729113324916,0.556453676429893,neither,NA,NA
Ccdc6,3,-0.0633575469249393,0.785572965927965,-0.0326811796581105,0.884865868405117,neither,NA,NA
Ccdc61,2,0.321541768998487,0.0668133231529828,0.063222166645765,0.68103069728738,neither,NA,NA
Ccdc82,5,-0.294528685873148,0.0959670127432071,-0.0868721233928154,0.645471053415934,neither,135,NA
Ccdc85a,3,-0.169060325206766,0.372668561460017,-0.0918968976143626,0.52476428388402,neither,NA,NA
Ccdc85b,2,0.0830900448060897,0.710305455126392,0.0502821669907675,0.809911158244604,neither,NA,NA
Ccdc85c,1,-0.190527955214456,0.205076700930973,-0.0825065976160792,0.682805176673992,neither,NA,NA
Ccdc88a,4,0.0325623416058075,0.864589763840779,0.0511979435617265,0.725002394561495,neither,NA,NA
Ccdc9,1,-0.194445567037287,0.283157344918269,-0.0545965496030327,0.785110176001404,neither,NA,NA
Ccdc91,1,-0.0505720517048062,0.790215141914579,-0.055751585616076,0.759863850744687,neither,NA,NA
Ccdc92,2,0.133293575161353,0.471584730597638,0.0751706292845414,0.706037623668845,neither,NA,NA
Ccdc92b,1,-0.010752339414915,0.962061833966122,0.0254626738096194,0.91681120838675,neither,NA,NA
Ccer2,2,-0.0224478925194063,0.931082881857806,0.00176230898687091,0.99391926535343,neither,NA,NA
Cck,2,0.298490924465599,0.0748378183153264,0.131201031432562,0.459846973285797,neither,NA,NA
Ccl17,2,0.11222533198657,0.447799707909998,0.0214991240285182,0.841033636209104,neither,NA,NA
Ccl25,2,0.108248464499304,0.611706532199746,-0.0286059286366557,0.887342960031476,neither,NA,NA
Ccl27a,2,0.0817381242140552,0.717905394006737,-0.0890294537883311,0.556954796041663,neither,NA,NA
Ccm2,1,0.118008336540635,0.527576412037071,0.0200081110155062,0.934955571778525,neither,NA,NA
Ccn3,4,0.178427647889268,0.352294546891131,-0.0054858058811103,0.980532290103812,neither,NA,NA
Ccnc,3,-0.0338910463185967,0.896777266386786,-0.0642908473795411,0.707475874878509,neither,NA,NA
Ccnd3,1,0.0674166823732056,0.772632349518981,0.0687526592109286,0.720638051480722,neither,NA,NA
Ccndbp1,2,0.171495262418304,0.361697711114206,0.0752571293707738,0.706037623668845,neither,NA,NA
Ccng1,4,0.159381843598769,0.417336382989058,0.0142477009553291,0.954383068511752,neither,NA,NA
Ccng2,4,0.0317888668933624,0.902922186356249,-0.0534151169956721,0.791962778860468,neither,NA,NA
Ccnh,1,-0.0135192149442486,0.953042207095514,0.0579018968151336,0.740797376318801,neither,NA,NA
Ccni,4,0.357392275532836,0.041105170574313,0.0717437936142931,0.703285443653819,FFI,NA,NA
Ccnl1,5,0.0440777517285677,0.863761920932049,0.0397097411439606,0.833497269980626,neither,NA,NA
Ccnl2,5,0.212211963936022,0.25180513569376,0.103521169977905,0.426900008356992,neither,NA,NA
Ccnq,4,0.0358286189209641,0.885242490690665,-0.0068776842528388,0.980438358610998,neither,NA,NA
Ccny,6,0.0798248383364107,0.668486457006905,0.0552841676146839,0.791578507068139,neither,NA,NA
Ccp110,4,-0.0362653732320517,0.888111718091387,-0.0476152822148,0.799415438579925,neither,NA,NA
Ccs,1,-0.0150139011197435,0.95366315050625,0.0983943142756564,0.61138302350632,neither,NA,NA
Ccser2,3,-0.106338165302109,0.622669234319571,-0.036730671575993,0.862929775840033,neither,NA,NA
Cct2,1,-0.00793882445361286,0.972739136846542,0.00591727252199027,0.981199427070549,neither,NA,NA
Cct3,1,0.0824705099091299,0.693833816515456,0.0962370432560139,0.622681945761763,neither,NA,NA
Cct4,5,0.0480735169340759,0.846247455271096,0.0168261610764403,0.946637391000105,neither,NA,NA
Cct5,1,-0.0328166140833961,0.892193887598648,-0.00213288519298563,0.99391926535343,neither,NA,NA
Cct6a,1,0.0258202350575759,0.914789028703144,0.0187545993454026,0.93881370128921,neither,NA,NA
Cct7,2,0.0371087922471255,0.885242490690665,0.0261895094480164,0.912226967069883,neither,NA,NA
Cct8,3,-0.0956659373425149,0.618231717742064,-0.0199999723927745,0.93448596819558,neither,NA,NA
Ccz1,5,0.059279055716524,0.784241618916776,0.044228551938756,0.833649937423781,neither,NA,NA
Cd164,4,0.0365743526727038,0.841592961170209,-0.032345680229607,0.828000422197507,neither,NA,NA
Cd164l2,2,0.193990009636485,0.266389574842596,0.0921917814882753,0.609750101766644,neither,NA,NA
Cd200,3,0.0101911439260511,0.97067724206318,-0.0259331752882879,0.91466557633477,neither,NA,NA
Cd24a,4,0.140317281016625,0.477169543228959,0.00242519176445975,0.991753002578563,neither,NA,NA
Cd2bp2,1,0.0479932975351244,0.841592961170209,0.0182540993670788,0.941737701274053,neither,NA,NA
Cd320,2,0.19468580977797,0.235986580898074,0.0741373716694723,0.56756221319264,neither,NA,NA
Cd3eap,1,0.0657142549472359,0.781292796927139,0.00718075130255441,0.976713871158673,neither,NA,NA
Cd47,4,0.0217719849129448,0.934073834948481,-0.132883379002342,0.441690933374246,neither,NA,NA
Cd81,2,0.222436661085455,0.192000641032832,0.0143010952740265,0.956109770665292,neither,NA,NA
Cd83,4,0.0908204499137878,0.677188849450707,0.0451702612910162,0.82265057958609,neither,NA,NA
Cd9,4,0.360962719111414,0.041105170574313,0.0576729797509083,0.721157591060328,FFI,NA,NA
Cd99l2,2,0.0728320689302215,0.717448717293329,0.021850822312663,0.930264562123278,neither,NA,NA
Cdadc1,1,-0.0396438372757105,0.84990368439192,0.0426263711759421,0.844323723798944,neither,NA,NA
Cdc123,1,0.0496529992020309,0.840048535195657,0.0807907895183385,0.687717570993875,neither,NA,NA
Cdc16,1,-0.0631384229639146,0.745883479614223,0.0198034104140079,0.933383451134425,neither,NA,NA
Cdc23,1,-0.0213446602649733,0.934919061728495,0.0291126147750982,0.899273372592282,neither,NA,NA
Cdc26,5,0.0952244706248671,0.651733848695901,0.0453019052753908,0.833251486780018,neither,NA,NA
Cdc27,3,-0.0475122519959327,0.842649124483854,-0.0421762848888658,0.802128113489335,neither,949,NA
Cdc34,2,0.167237254585238,0.387038498669511,0.0613245466416758,0.749855639270957,neither,NA,NA
Cdc37,2,0.00287920853625077,0.990598033029509,-0.0147169897488231,0.954343270542037,neither,NA,NA
Cdc37l1,4,0.124052174085824,0.488376492279702,0.0341879224900022,0.883903345859947,neither,NA,NA
Cdc40,5,-0.0999319445271253,0.641492902986325,-0.00136688308847308,0.99538797054778,neither,NA,NA
Cdc42,3,-0.00210570076190494,0.992983595718761,-0.0483503608756626,0.816003879141861,neither,NA,NA
Cdc42bpa,1,-0.701847015012345,5.43015110462925e-7,-0.329302741432381,0.0191016815803052,both,NA,NA
Cdc42bpb,1,0.0247943608319023,0.925175352055508,0.139234425445853,0.425195552727306,neither,NA,NA
Cdc42ep1,2,0.127587506350125,0.53620435806641,0.0294147694246012,0.884886711646057,neither,NA,NA
Cdc42se2,4,0.206337278286927,0.134333938587126,0.0650235766615049,0.745559772309694,neither,NA,NA
Cdc5l,2,-0.110960247982755,0.545157229052037,-0.145802637049455,0.388566745065764,neither,NA,NA
Cdh10,3,-0.0951498764973897,0.660770458148368,-0.0980652882791379,0.592329564530692,neither,NA,NA
Cdh13,2,-0.00667179427946117,0.98139659682472,-0.0733928470697778,0.709735990356971,neither,NA,NA
Cdh2,3,-0.0351338458998298,0.882082707270879,-0.0838095753961671,0.671003602305416,neither,NA,NA
Cdh22,1,-0.0281588154315138,0.912731659144026,0.0212370245826315,0.928501519135693,neither,NA,NA
Cdh9,3,-0.203442072570834,0.274562770609366,-0.197146505080235,0.228158344732214,neither,NA,NA
Cdhr1,2,0.196221024209413,0.271587547284569,0.0602098444494655,0.715672959164583,neither,NA,NA
Cdip1,2,0.16610106116683,0.340486234825394,0.0865662905154683,0.667402166951239,neither,NA,NA
Cdipt,2,0.0989128029803746,0.629681624652557,0.0305120221655036,0.897673160021294,neither,NA,NA
Cdk10,1,0.0418078778305648,0.87007296356293,0.0866341840952971,0.652391777918237,neither,NA,NA
Cdk11b,1,-0.158453179712676,0.383611097558246,-0.0817310578304144,0.685862351632099,neither,NA,NA
Cdk14,4,-0.0893768647330791,0.686337936812136,-0.0546150041744922,0.779233863306002,neither,NA,NA
Cdk16,1,0.0701509213829183,0.746025840541455,0.0711457401444623,0.719093779192116,neither,NA,NA
Cdk17,4,-0.0144218061811173,0.956268044631288,-0.0295823667737191,0.883926687316524,neither,NA,NA
Cdk18,1,-0.267729456531173,0.129438148806291,-0.158111209363536,0.360271801791383,neither,NA,NA
Cdk19,4,-0.00850290520192652,0.97704583309818,-0.00538337790605466,0.983521251480349,neither,NA,NA
Cdk2ap1,6,0.245882497513608,0.150286410700723,0.112436130270008,0.555735863498618,neither,NA,NA
Cdk2ap2,2,0.304111473782353,0.082663846807156,0.0762342030833545,0.671589461138039,neither,NA,NA
Cdk4,2,0.244629537986162,0.148121770778403,0.11222000105627,0.556341966228572,neither,NA,NA
Cdk5,2,0.0804981458433525,0.715101523999622,0.120172301007943,0.518281297471493,neither,NA,NA
Cdk5r1,3,-0.111060506398004,0.50962789847742,-0.0568543882306556,0.782371222143171,neither,NA,NA
Cdk5r2,2,0.227727484808523,0.19699012869455,0.107762299605097,0.574666393574656,neither,NA,NA
Cdk5rap2,1,0.0983252538685205,0.653988971838227,0.0508858538486064,0.809267439454413,neither,NA,NA
Cdk5rap3,2,0.130983041819579,0.521247565236908,0.104931112228066,0.575173136996118,neither,NA,NA
Cdk8,3,0.0173424143488244,0.948350322604208,0.0170943276452066,0.93832550066255,neither,NA,NA
Cdk9,1,0.0816710642934918,0.690231021165361,0.0947609432075986,0.629291016845905,neither,NA,NA
Cdkl1,1,-0.266454678365192,0.0924437877249213,-0.0764711287307001,0.671589461138039,neither,NA,NA
Cdkl2,3,-0.175269226793273,0.359584646693318,-0.165384860772493,0.337961721073286,neither,NA,NA
Cdkl5,3,-0.150178777960236,0.450802340271883,-0.0712286743744591,0.694845878802397,neither,NA,NA
Cdkn1b,3,0.0287662405639167,0.906465296989993,-0.034572847469605,0.815287767434047,neither,NA,NA
Cdkn2d,2,0.135799788776659,0.494832401556715,0.0504165398231665,0.809911158244604,neither,NA,NA
Cdo1,1,0.0480657296218649,0.826093825741126,-0.00396629743011904,0.988646864265742,neither,NA,NA
Cdr2,6,0.177999470686194,0.345758057110413,0.0502222380195637,0.8097565967886,neither,NA,NA
Cds1,1,0.0664986448224213,0.714783169858124,-0.00190714720764188,0.994560103672344,neither,NA,NA
Cds2,1,-0.14658148796681,0.426338940924887,-0.0917611035669729,0.64613857619975,neither,NA,NA
Cdv3,4,0.0148161100593953,0.956268044631288,-0.0304708377314105,0.898164370866104,neither,NA,NA
Cebpz,1,-0.184203841083079,0.294600728091614,-0.0400006340331217,0.852056993581413,neither,NA,NA
Celf1,3,-0.107709987948244,0.617401138038684,-0.0680312126101574,0.705959691807313,neither,NA,NA
Celf2,4,0.00868394960226038,0.976612971221167,-0.0438631578661927,0.82265057958609,neither,NA,NA
Celf3,1,-0.0301864474688724,0.895362042618397,-0.0123915137497399,0.962592939197351,neither,NA,NA
Celf4,1,-0.0622966336800849,0.767580487562775,-0.049423998344543,0.814295191612407,neither,NA,NA
Celf5,1,-0.122470815775555,0.505308491615592,-0.0603409797476075,0.76430942351899,neither,NA,NA
Celf6,2,0.00856202733747125,0.976892292970127,-0.0492877512915929,0.815310902763242,neither,NA,NA
Celsr2,1,-0.215390138884229,0.240160286286381,-0.0365689823837512,0.863014905721918,neither,NA,NA
Cend1,2,0.123291751648599,0.537950193246974,0.0203754256943234,0.933383451134425,neither,NA,NA
Cenpb,1,0.0177431715608295,0.94482165077081,0.00112278608444391,0.996900766144588,neither,NA,NA
Cenpv,2,0.165977977489304,0.395291555079598,0.00544122330715545,0.981199427070549,neither,NA,NA
Cenpx,2,0.225938995842473,0.219086446749227,0.0317643759217008,0.866516943470203,neither,NA,NA
Cep104,1,-0.215645027962423,0.228426892510384,-0.075084962327238,0.706040242490862,neither,NA,NA
Cep131,1,0.00472171732093119,0.985852135593681,0.0405768530933026,0.828302744264591,neither,NA,NA
Cep170,4,-0.038590066610247,0.881943936008848,-0.0707826079162522,0.691773472933455,neither,NA,NA
Cep170b,1,-0.205615064382037,0.261422838875181,-0.0566428506801221,0.778360579686572,neither,NA,NA
Cep20,NA,0.200911653258449,0.275133221771473,0.128065817508833,0.478417921189647,neither,NA,NA
Cep250,1,-0.320384191340284,0.0709428785340329,-0.0599676686268789,0.750871812557967,neither,NA,NA
Cep290,5,-0.167123416580375,0.384011707582899,-0.0388638963340451,0.835642953195562,neither,NA,NA
Cep63,1,-0.0477976981982786,0.849161966167015,0.0478524775320322,0.799415438579925,neither,NA,NA
Cep83,3,0.0576522669580089,0.80031157549798,-0.0590447059626951,0.764710977246365,neither,NA,NA
Cept1,4,0.0940970593303594,0.664098978218796,-0.0281160203543229,0.89145934147766,neither,NA,NA
Cerk,1,-0.0821438490114018,0.670047534353553,0.00461335873722696,0.98757879542263,neither,NA,NA
Cers2,4,0.31874487164738,0.0563875069647253,0.248295461295876,0.123413679933877,neither,NA,NA
Cert1,3,-0.209461282440784,0.260489395255191,-0.0999301142061766,0.56119592460327,neither,NA,NA
Cetn2,4,0.274887461176247,0.113045234392773,0.030898281362194,0.891655707520415,neither,NA,NA
Cetn3,4,0.10566641634499,0.615906408527219,0.0574916453613175,0.76105855856568,neither,NA,NA
Cfap20,1,0.111227048601685,0.577452551791295,0.0424532620565254,0.845146245811925,neither,NA,NA
Cfap298,1,0.0323165868612256,0.900405447359156,-0.0190036391380249,0.934053814584522,neither,NA,NA
Cfap410,2,0.128734547909873,0.495254116611841,0.0349536506064434,0.876976262532563,neither,NA,NA
Cfdp1,2,0.198183939298863,0.274152330368683,0.0839661717802941,0.671589461138039,neither,NA,NA
Cfl1,2,0.209267211563605,0.248573992583797,0.112179012444177,0.556453676429893,neither,NA,NA
Cfl2,4,0.238533849266174,0.181591016418217,0.0280424968867626,0.88352867829608,neither,NA,NA
Cggbp1,4,0.257697996795991,0.149178551639479,0.0353597938707835,0.845344717193643,neither,NA,NA
Cgref1,2,0.124860061905232,0.537624371905795,0.0172362732379059,0.944135410837009,neither,NA,NA
Chac2,4,0.0403838255034241,0.864978622353674,-0.0309638295629366,0.835499216110483,neither,NA,NA
Chadl,1,-0.00527348750969308,0.98478037066381,0.0108723521576488,0.96623867513785,neither,NA,NA
Chchd1,2,0.208756363107867,0.261852224456076,0.0670559922926882,0.729449262354156,neither,NA,NA
Chchd10,2,0.227342209130025,0.215171873695652,0.0906375749467931,0.624561963455675,neither,NA,NA
Chchd2,2,0.233593547161817,0.192113545769069,0.0989930274471081,0.612233957175604,neither,NA,NA
Chchd3,3,0.122682329100059,0.52011486605877,-0.0450392707246908,0.830199267640953,neither,NA,NA
Chchd5,2,0.167950732598449,0.367619062495244,0.0970930428093755,0.542788203633788,neither,NA,NA
Chchd6,2,0.155095245924976,0.427371640224621,0.0457573038056925,0.806882199315319,neither,NA,NA
Chchd7,6,0.0374152586243846,0.879311277376339,0.0282631826680108,0.903906156065511,neither,NA,NA
Chd2,1,-0.618271703868336,1.92439779745101e-4,-0.464029708145185,0.0045406676490405,both,NA,NA
Chd3,1,-0.273529459373434,0.123267530234848,-0.107763026978167,0.561874026328437,neither,NA,NA
Chd4,1,-0.566703877050016,2.62170901220571e-4,-0.265944907225796,0.0630127059689716,FFI,NA,NA
Chd5,1,-0.308654220728246,0.072259569884343,-0.177541122840604,0.298792646607288,neither,NA,NA
Chd6,1,-0.513479315198769,0.00107371285973124,-0.207028097434579,0.17577697318729,FFI,NA,NA
Chd8,1,-0.0894325357878241,0.682884927311075,0.0323495713881544,0.867380427392425,neither,NA,NA
Chga,2,-0.00111770329302447,0.996113079762557,-0.0294091323003517,0.897870560768219,neither,NA,NA
Chgb,2,-0.0513625230118301,0.832065448476012,-0.0444167876887394,0.835499216110483,neither,144,NA
Chid1,2,0.0972876255591261,0.654936290512079,0.0660535380393351,0.739421010211193,neither,NA,NA
Chil1,NA,0.225010618121594,0.22144344003755,0.0600617732486269,0.725002394561495,neither,NA,NA
Chka,5,-0.00381316895767274,0.988564442195029,0.053721882748624,0.78734975538734,neither,NA,NA
Chkb,2,0.106732998269567,0.617401138038684,0.0918130214064113,0.63985933065056,neither,NA,NA
Chl1,3,-0.0507073324061805,0.834272148959961,-0.0849240153943097,0.588671929377967,neither,NA,NA
Chm,3,-0.0795505796934641,0.708910294656357,-0.0592953193658608,0.704837366308411,neither,NA,NA
Chmp1a,2,0.217880345982923,0.20815060084271,0.120028745925205,0.519069618956582,neither,NA,NA
Chmp2a,2,0.246885535208981,0.154149791794284,0.123720073826454,0.502805231574613,neither,NA,NA
Chmp2b,4,0.101691851389064,0.635256496558572,-0.0237290553207818,0.903906156065511,neither,NA,NA
Chmp3,1,0.10606104979286,0.575669330635329,0.0395565339567003,0.860359469014918,neither,NA,NA
Chmp4b,4,0.12973225809913,0.419037891081867,0.015800061029739,0.951274864107516,neither,NA,NA
Chmp5,4,0.19238788760925,0.294600728091614,-0.00711605081813903,0.976713871158673,neither,NA,NA
Chmp6,2,0.192105482442318,0.301193710839625,0.0942674093719278,0.621437495297944,neither,NA,NA
Chmp7,1,0.136023171206722,0.472550587569955,0.0723312275751809,0.714685678557535,neither,NA,NA
Chn1,3,0.0744222594343001,0.671048074303386,0.0584929491228996,0.751793200031982,neither,NA,NA
Chn2,3,-0.0763811324245875,0.726820889005629,-0.0167853151238221,0.94476392503205,neither,NA,NA
Chp1,4,0.192969690102533,0.261852224456076,0.0294841708558735,0.899273372592282,neither,NA,NA
Chpf,2,0.0059163733907607,0.983511188226689,-0.00466891665040672,0.986108462497774,neither,NA,NA
Chpf2,1,-0.192753519048191,0.277073748984578,0.0434708620649399,0.83728132526636,neither,NA,NA
Chpt1,4,0.173748718927729,0.32882329527101,-0.00759016647904088,0.96747981886224,neither,NA,NA
Chrm1,1,-0.0406200375466761,0.871207245518494,-0.0121405709445177,0.963919918779226,neither,NA,NA
Chrm3,1,-0.125842170989496,0.465161077382159,-0.136295022370133,0.428323427329491,neither,NA,NA
Chrm4,1,-0.208430415928567,0.262651776080985,-0.12828343608857,0.456819533183128,neither,NA,NA
Chrna4,1,-0.0648819450591585,0.769049305532601,-0.020524305325904,0.933383451134425,neither,NA,NA
Chrnb2,1,-0.0687010495569773,0.752796796096759,-0.0106078156758424,0.969047668582413,neither,NA,NA
Chst1,1,0.00821218199498188,0.969030909334099,0.0540326341677806,0.795191155992665,neither,NA,NA
Chst10,1,0.0230258061927095,0.905716347462875,-0.0394195986040219,0.860067813751793,neither,NA,NA
Chst11,4,-0.00116517485643662,0.995616862886672,-0.0220211927050351,0.930264562123278,neither,NA,NA
Chtf8,1,-0.35711851929461,0.0421561163715484,-0.631796634189301,1.24204661227427e-4,both,NA,NA
Chtop,4,0.146618863288731,0.416815579540583,0.0212562896402104,0.933155734290414,neither,NA,NA
Chuk,5,0.0196863548597166,0.938812364867656,0.060992943634402,0.656107554176244,neither,NA,NA
Ciao1,1,-0.120990892142117,0.561806323446666,-0.0493887733160742,0.805651898737763,neither,NA,NA
Ciao2b,2,0.250305148367659,0.158797219424644,0.132051646874027,0.456819533183128,neither,NA,NA
Ciao3,1,0.124649023383877,0.545470477038059,0.0495783069675883,0.799415438579925,neither,NA,NA
Ciapin1,2,0.0893179744519366,0.68450408127642,0.030100142590733,0.899273372592282,neither,NA,NA
Ciart,5,-0.0797426505922151,0.726753922362605,0.0828961683904905,0.678145227534371,neither,NA,NA
Cib1,2,0.251435377672811,0.163485191642449,0.270458210692793,0.0914190528686635,neither,NA,NA
Cib2,2,0.199589311942078,0.252528686177292,0.0913103231448423,0.644193870940969,neither,NA,NA
Cibar1,2,0.377716881321106,0.0127931248503535,0.16509162480225,0.341025078597478,FFI,NA,NA
Cic,1,-0.0226754392495914,0.931773543392231,0.0123324724902434,0.960785033388585,neither,NA,NA
Cinp,2,0.268678881017908,0.096539839966107,0.131831302531699,0.456819533183128,neither,NA,NA
Cipc,3,0.0419228444953048,0.840844743137478,0.0378555532916771,0.869383812315649,neither,NA,NA
Cir1,1,-0.0899424296469269,0.636621768788121,-0.101245607635561,0.600830521723413,neither,NA,NA
Cirbp,1,0.0428379256690873,0.862835439026613,0.115511270850484,0.540873229507785,neither,NA,NA
Cisd1,2,0.206906011436411,0.238271951278416,0.0713161585911129,0.718897155928435,neither,NA,NA
Cisd2,4,0.200796377943112,0.269824601294978,0.0636526573891264,0.749754829359556,neither,NA,NA
Cisd3,2,0.144280903514823,0.450871002068483,0.0644458699457988,0.750307430526094,neither,NA,NA
Cit,1,-1.08474119357655,1.09839326249674e-12,-0.67293163015735,1.09195995344213e-5,both,NA,NA
Cited2,4,0.0873436772852552,0.694070037713438,0.00325948442709433,0.990344543118428,neither,NA,NA
Ciz1,1,0.0162383249301472,0.951216235662432,0.0750389172709285,0.689171321890613,neither,NA,NA
Ckap5,1,-0.232057405911565,0.113001910986477,-0.213045272597001,0.159814868903221,neither,NA,NA
Ckb,2,0.088955725101527,0.653128101718682,0.167161855772777,0.330542547379851,neither,NA,NA
Ckmt1,1,-0.0436650916674207,0.863367149024295,0.0374706471691231,0.86320145111925,neither,NA,NA
Clasp1,1,-0.309882820047818,0.0142724423688587,-0.144441168823667,0.409973158491247,FFI,NA,0.006067055047819418
Clasp2,3,-0.0387555863730786,0.880929543623332,-0.022717924616747,0.917325420612325,neither,NA,NA
Clasrp,1,0.0736810570833245,0.741709537303776,0.110625776490842,0.448098621775553,neither,NA,NA
Clcn2,1,-0.076755558358661,0.739285361748276,0.0235029709820685,0.917325420612325,neither,NA,NA
Clcn3,4,-0.00806487952368451,0.978033405834675,-0.0334720844812577,0.876167800349744,neither,NA,NA
Clcn4,4,0.0292292858964278,0.909069176733256,-0.0295354071089694,0.899273372592282,neither,NA,NA
Clcn6,1,-0.143589269019739,0.343972763471672,-0.0476269001603206,0.824445526244726,neither,NA,NA
Clcn7,1,-0.157384350783514,0.366373313680873,-0.0627855573081598,0.75462998611954,neither,NA,NA
Cldn10,4,0.343264580888349,0.0498960893618763,0.153565412086478,0.37972534685425,FFI,NA,NA
Cldn11,4,0.0299464642872211,0.907397215510021,0.00656269158272653,0.977783186080534,neither,NA,NA
Cldn12,3,0.0346284343919402,0.894163360318807,-0.026357301037291,0.91165092199583,neither,NA,NA
Cldn5,2,0.179091497145347,0.323750153706414,0.195763587532729,0.181799765915679,neither,NA,NA
Cldnd1,4,0.153849648779095,0.414309403691624,0.038943677657706,0.854534788598277,neither,NA,NA
Clec16a,1,-0.201888715171583,0.244288722411981,-4.01483820003627e-4,0.999106253008769,neither,NA,NA
Clec2l,2,0.230643991661604,0.183102487093023,0.100552017449429,0.601568269486067,neither,NA,NA
Clgn,1,-0.246188319843385,0.138895599501137,-0.0886331533740698,0.646377086375751,neither,NA,NA
Clic4,6,0.0492171236320195,0.844047800727755,-0.0315123785356262,0.889056296803667,neither,NA,NA
Clint1,3,6.51630437515992e-4,0.997614708845268,-0.0758072381044553,0.703617579217403,neither,NA,NA
Clip1,1,0.0738897330584489,0.745723559074673,0.214055984554385,0.18709441819834,neither,NA,NA
Clip2,1,-0.0764841858691135,0.729375008106197,0.0506031900982523,0.809267439454413,neither,NA,NA
Clip3,2,-0.0357653025578219,0.887998988349618,-0.0259487681093304,0.91466557633477,neither,NA,NA
Clip4,3,-0.123058660552472,0.546925934013452,-0.0735609747863258,0.700893947653365,neither,NA,NA
Clk1,5,0.00668790786862335,0.980390852545175,0.0482339313949431,0.714826950368821,neither,NA,NA
Clk2,1,-0.113012149414912,0.594608114667517,0.00551673926473297,0.982596326656656,neither,NA,NA
Clk3,1,0.0644196261152963,0.772839229757996,0.018470427952816,0.93655455583483,neither,NA,NA
Clk4,5,0.0990577796571888,0.651585453733992,0.0489698517426964,0.76430942351899,neither,NA,NA
Clmn,5,0.00950484848741055,0.973131193927165,0.094428708217524,0.583003089970808,neither,NA,NA
Clns1a,2,0.214587858788711,0.176045570301709,0.0905204738435469,0.643646454356982,neither,NA,NA
Clock,3,-0.106542002469834,0.619400134058439,-0.0456931971215567,0.810711888260029,neither,NA,NA
Clpb,1,-0.0776856259014518,0.732716217923246,-0.0659351364269079,0.731167500066853,neither,NA,NA
Clpp,2,0.230018397937334,0.179631242372557,0.0549838784790902,0.790449060511151,neither,NA,NA
Clptm1,2,0.00551582078909393,0.984271756215043,-0.0289794860214355,0.900765179801279,neither,NA,NA
Clptm1l,6,0.312724161994092,0.0139347339560365,0.200425700193669,0.129796139133113,FFI,NA,NA
Clpx,3,-0.15216110257336,0.435935510509963,-0.114375942802858,0.546653862017158,neither,NA,NA
Clstn1,2,-0.0957134211833267,0.654936290512079,-0.0433404685261908,0.837000663400563,neither,148,NA
Clstn2,1,-0.209911064327479,0.115539963068524,-0.113647002731719,0.533244554249017,neither,NA,NA
Clstn3,2,0.056724989287188,0.817830276754944,0.0207257408804633,0.930685915109132,neither,155,NA
Clta,2,0.180519437313584,0.309029604323152,0.0746642998042038,0.707049905082166,neither,NA,NA
Cltb,2,0.148267993834525,0.446510565694856,0.0667738433462514,0.739421010211193,neither,NA,NA
Cltc,3,0.0194462013566909,0.939807923025248,-0.0176594756211938,0.936607069282619,neither,NA,NA
Clu,2,0.193859412872112,0.279240047650063,0.0542088669752085,0.790674378150996,neither,NA,NA
Cluh,1,-0.226433081622233,0.185324600695539,-0.0267739396851962,0.91165092199583,neither,NA,NA
Clvs1,4,0.0207801267006002,0.936422041916296,-0.0587837325797718,0.754580238446073,neither,NA,NA
Clvs2,4,0.0697752780036983,0.764526956579997,-0.0320774018650456,0.874943974324821,neither,NA,NA
Clybl,6,0.0175573512918703,0.940325918366755,0.0232722126064659,0.926288249669575,neither,NA,NA
Cmas,1,-0.0266769823086764,0.894188844156954,-0.0152384064351272,0.951154641390782,neither,NA,NA
Cmbl,6,-0.0232824508792096,0.930476460111231,0.0625341844752979,0.740823093125488,neither,NA,NA
Cmc1,NA,0.185754991337947,0.326271766335182,0.124767557599787,0.450745783741889,neither,NA,NA
Cmc2,6,-0.0513740267267502,0.827669377392216,-0.0137969514913559,0.948025243140301,neither,NA,NA
Cmip,1,-0.413088601756763,0.0111491377694638,-0.196689087044526,0.234366528289018,FFI,NA,NA
Cmpk1,4,0.0650996006482694,0.780707463396519,-0.0123425782488876,0.958447088256433,neither,NA,NA
Cmss1,2,0.0857259626589148,0.701326614858772,-0.00368737367455749,0.988772535999897,neither,NA,NA
Cmtm4,1,-0.200511760021418,0.211344294661831,-0.0656301033946294,0.744503080845932,neither,NA,NA
Cmtm5,6,0.476035957432038,0.00345920339302742,0.282100858357207,0.0745558712689478,FFI,NA,NA
Cmtr1,1,-0.288818320656377,0.102534859255361,-7.05200415365286e-4,0.997900696848615,neither,NA,NA
Cnbp,4,0.177154516382996,0.277478784200298,0.0170577764973575,0.946637391000105,neither,NA,0.00970793671058568
