UniqueCount	AmbigCount
0	0
0	0
7	43
17	28
28	29
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
11	0
24	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	21
0	17
0	17
0	18
1	3
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	8
0	0
0	0
0	0
291	548
0	723
42	1643
8	300
0	1250
2	0
15	196
9	629
0	251
0	200
326	305
0	203
0	155
0	123
0	91
0	203
0	132
8	58
76	1158
1	1158
0	67
25	0
3	393
5	370
3	174
0	146
0	87
0	24
0	0
0	0
0	0
0	0
0	0
0	3980
16	6223
53	652
5	3348
2	403
0	253
370	6102
0	1162
0	0
2	0
0	0
1	0
0	177
0	177
0	15
0	35
2	18
0	0
0	0
0	0
43	0
0	0
0	2
0	3
22	4
0	4
0	0
97	1366
0	0
0	0
0	70
0	1363
0	36
0	680
1	10
0	289
0	5
0	157
0	368
1	22
0	659
0	0
1	0
0	0
20	36
0	128
6	128
0	127
0	0
0	0
0	72
0	61
0	3
0	127
0	1
0	3
0	35
0	10
0	0
0	0
1	54
0	0
0	0
0	0
0	0
456	3110
0	120
0	2
0	1245
1	4
0	351
1	0
0	68
4	2956
3	3023
0	97
0	0
0	0
0	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	498
0	515
0	539
2	452
0	254
6	19
0	258
0	0
4	4
0	0
0	0
0	0
3	114
0	114
0	5
0	3
0	0
0	0
0	0
0	0
0	8
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1090	5
1	233
2	233
0	17
0	18
0	185
0	0
0	0
0	693
3	0
0	0
3622	2
0	0
0	0
66	5
1	5
0	0
0	0
0	1
984	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	143
0	138
0	143
0	0
0	87
0	95
0	0
0	0
0	143
0	1
0	5
0	96
2	19
2	11
0	0
0	0
0	0
0	0
0	0
0	0
0	78
0	73
0	22
0	26
2	23
0	0
5	0
0	0
0	0
0	0
0	0
1	0
4	0
0	0
0	0
0	0
0	0
139	3316
0	2040
11	1791
0	1140
10	1610
0	698
6	360
0	0
0	4
37	292
1	5
0	5
0	29
4	1
0	41
2	44
0	5
0	29
0	5
0	5
0	258
0	8
0	0
6	0
3	2
0	2
0	6
0	16
0	11
0	0
0	103
0	17
1	44
0	8
2	67
1654	533
1	257
0	140
0	27
1	3
0	0
0	106
0	0
0	3
0	3
0	10
0	10
0	0
4	0
0	0
0	0
0	2
0	0
0	0
5	21
0	0
0	0
418	107
0	0
0	21
0	0
0	15
0	0
0	32
0	32
0	77
0	16
0	0
15	717
11	159
0	20
