UniqueCount	AmbigCount
0	0
0	0
0	17
0	17
36	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	15
0	15
0	15
0	15
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
4	28
0	0
0	0
0	0
247	606
0	1002
21	2102
33	399
0	1631
0	0
17	295
1	890
0	429
0	255
423	329
0	255
0	257
3	137
0	137
0	162
0	176
11	60
139	2766
0	2766
0	2
7	0
26	521
0	470
2	256
0	194
0	157
0	51
0	0
0	0
0	0
0	0
0	0
0	3109
23	4311
31	432
0	1931
0	317
0	167
160	4162
0	678
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	5
36	3
0	3
0	0
152	1136
0	4
0	0
0	37
0	1127
0	3
0	545
2	16
1	260
0	0
0	171
0	305
6	24
0	622
0	0
0	21
0	0
17	110
0	2902
0	2903
0	2909
0	11
10	39
1	2141
0	1803
0	86
0	2903
0	90
0	54
0	608
0	329
0	0
0	0
2	300
0	0
0	0
0	0
0	0
415	3496
0	118
0	1
0	1244
0	6
0	343
0	0
0	78
0	3313
0	3425
0	211
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	74
0	78
0	81
0	59
0	40
0	13
0	50
0	0
1	15
0	0
0	0
0	0
0	16
0	16
0	0
0	6
0	0
0	0
0	0
0	0
0	5
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1633	15
0	112
3	112
0	10
0	16
0	94
0	0
0	0
0	1722
0	0
0	0
276	0
0	0
0	0
110	37
0	37
0	4
0	0
0	15
698	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	22
0	24
0	0
0	16
0	18
0	0
0	0
0	24
0	0
0	0
0	18
0	10
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	279
0	226
0	109
0	139
21	156
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
73	2767
0	1562
5	1590
0	1032
0	1566
0	666
0	378
15	0
0	11
35	253
0	16
0	16
0	42
0	5
0	45
1	45
0	16
0	42
0	16
0	16
0	228
0	3
0	0
0	0
0	10
0	10
13	21
0	18
0	10
0	0
0	92
0	13
0	43
0	0
0	57
1347	376
0	182
0	97
0	28
0	0
0	0
0	69
0	0
0	7
0	9
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	1
0	0
0	1
0	0
0	0
421	114
0	0
0	10
0	0
0	3
0	0
0	25
0	13
0	97
0	4
0	0
3	32
