UniqueCount	AmbigCount
0	0
0	0
7	49
6	47
11	32
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
1	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	11
0	11
0	6
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	9
0	0
0	0
0	0
88	215
0	291
47	1510
0	169
0	1291
10	0
7	96
1	210
0	48
0	47
980	128
0	49
0	46
0	29
0	13
0	106
0	33
3	26
7	3413
0	3413
2	47
23	0
6	1198
0	1193
4	205
0	138
0	95
0	5
0	0
0	0
0	0
0	0
0	0
0	3121
58	5031
8	69
0	1731
4	6
0	29
98	5009
0	150
0	0
0	0
0	0
6	0
0	257
0	257
0	0
0	10
0	0
0	0
0	0
0	0
60	0
0	0
0	0
0	2
15	0
0	0
0	0
173	1081
0	0
0	0
0	19
0	1079
0	12
0	318
0	7
0	82
0	2
0	39
0	214
1	21
0	857
0	0
0	5
0	0
7	5
0	104
0	104
0	104
0	0
0	0
0	10
0	5
0	0
0	104
0	0
0	0
0	2
0	10
0	0
0	2
1	175
0	0
0	0
0	0
0	0
876	2197
0	11
0	0
0	874
7	55
0	35
0	0
0	7
2	2034
8	2190
0	16
0	0
0	0
0	0
25	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	327
0	324
0	326
2	301
0	113
0	26
0	78
0	0
6	0
0	0
0	0
0	0
1	20
0	17
0	13
0	20
0	0
0	0
0	0
0	0
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1219	6
8	94
0	94
0	3
0	0
0	42
0	0
0	0
0	612
1	0
0	0
3470	6
0	0
0	0
122	0
0	0
0	0
0	0
0	0
1701	6
0	5
0	0
0	0
0	0
0	5
0	0
0	0
0	223
0	209
0	223
0	0
0	98
8	164
0	2
0	0
0	223
0	1
0	3
0	144
0	1
0	21
0	0
0	2
0	0
0	1
0	0
0	2
5	246
0	229
0	87
0	91
24	91
0	0
0	18
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
283	2407
0	2017
6	685
0	357
0	367
0	201
0	39
4	2
0	4
67	87
0	6
0	4
0	31
0	4
0	45
0	45
0	4
0	29
0	4
0	4
0	61
0	1
0	0
1	4
0	5
0	1
0	1
0	4
0	2
0	0
0	10
0	1
4	0
0	2
0	35
1633	214
0	157
0	30
4	12
0	0
0	0
0	15
0	0
0	0
0	2
0	3
0	3
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
212	32
0	0
0	0
0	0
0	0
1	0
0	4
0	10
0	32
0	9
0	0
63	1052
51	118
0	0
