UniqueCount	AmbigCount
0	0
0	0
2	37
9	25
32	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	9
0	0
0	0
0	0
231	638
0	841
49	1561
3	327
4	1137
0	0
6	218
0	729
0	335
0	324
250	404
0	324
0	273
0	211
0	155
0	256
0	217
0	94
125	1880
6	1878
0	25
16	0
5	119
0	110
0	52
0	52
0	15
0	9
0	0
0	0
0	0
0	0
0	0
3	2968
18	4138
44	585
0	2132
2	367
0	216
280	4045
0	914
0	0
0	0
0	0
0	0
0	21
0	21
0	1
0	5
0	1
0	0
0	0
0	0
0	0
0	0
0	3
0	5
9	5
0	5
0	0
57	736
0	1
0	0
0	72
0	729
0	9
0	343
0	14
0	175
0	0
0	104
0	178
0	3
0	337
0	0
0	0
0	0
1	68
0	164
0	164
0	164
0	0
2	0
0	128
0	110
0	3
0	164
0	9
0	14
0	21
0	15
0	0
0	4
1	104
0	0
0	0
0	0
0	0
338	3523
1	155
0	0
0	1278
3	5
0	357
0	0
0	96
0	3373
4	3457
1	215
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	129
0	138
0	157
3	129
0	54
3	6
0	86
0	0
3	1
0	0
0	0
0	0
5	30
0	32
0	1
0	6
0	0
0	0
0	0
0	0
2	0
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1222	5
0	26
1	26
0	1
0	1
0	21
0	0
0	0
0	988
0	0
0	0
321	0
0	0
0	0
44	21
0	21
0	0
0	0
0	0
614	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	28
0	28
0	28
0	0
0	13
0	13
0	0
0	0
0	28
0	0
0	0
0	13
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	60
0	48
0	31
0	35
8	43
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
75	2709
0	1528
5	1566
0	996
0	1507
1	653
1	429
8	0
0	1
21	68
0	1
0	1
0	32
0	1
0	56
8	54
0	1
0	32
0	1
0	1
0	62
0	4
0	0
13	0
0	0
0	0
8	1
0	2
0	6
0	0
0	22
0	0
0	5
0	5
0	16
1625	629
0	312
0	135
0	29
0	0
0	0
0	153
0	0
0	14
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
205	38
0	4
0	2
0	0
0	0
0	2
0	8
0	8
0	28
0	6
0	0
0	28
0	8
0	8
0	8
