UniqueCount	AmbigCount
0	0
0	0
0	21
8	21
12	13
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	3
0	0
0	0
0	0
220	334
0	908
35	1768
35	349
3	1272
0	0
20	211
7	743
0	347
0	271
499	459
0	270
0	224
0	169
0	117
7	327
0	194
1	52
200	2993
0	2993
1	24
17	0
18	339
0	301
0	139
0	104
0	69
0	40
0	0
0	0
0	0
0	0
0	0
0	2983
21	4747
50	597
0	2598
0	311
0	252
309	4593
0	871
0	0
0	0
0	0
0	0
0	14
0	14
0	2
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	11
0	25
32	7
0	7
0	0
135	1491
0	2
0	0
0	153
0	1466
0	68
0	711
3	17
1	267
0	2
0	131
14	312
5	18
0	668
0	0
0	5
0	0
8	67
0	3624
0	3629
15	3631
0	5
4	43
2	2423
10	2049
0	91
0	3629
0	109
0	94
0	600
0	407
0	0
0	1
1	45
0	0
0	0
0	0
0	0
463	3232
0	129
0	0
0	1396
0	1
0	321
0	0
0	62
0	3048
0	3131
0	147
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	55
0	53
0	60
1	52
0	28
0	0
0	37
0	0
6	4
0	0
0	0
0	0
0	4
0	6
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1452	1
3	19
0	19
0	0
0	0
2	19
0	1
0	1
0	1139
0	0
0	1
397	6
0	1
0	0
162	67
0	67
0	10
0	16
0	3
1193	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	60
0	52
0	60
0	0
0	36
0	34
0	0
0	0
0	60
0	0
0	4
0	44
0	1
0	5
0	0
0	0
0	0
0	0
0	0
0	0
1	187
0	172
0	58
0	68
19	71
0	0
2	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
163	2833
0	1663
18	1510
0	871
3	1318
0	527
0	358
2	1
0	1
28	150
0	0
0	0
0	20
0	0
0	21
2	19
0	0
0	20
0	2
0	0
2	139
0	1
0	0
1	0
0	9
0	9
3	11
0	3
0	7
0	1
0	62
0	8
0	18
0	2
0	36
1606	651
0	285
0	151
0	22
0	0
0	0
0	193
0	0
0	4
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
429	107
0	0
0	11
0	0
0	21
0	0
0	29
0	29
0	75
0	17
0	0
0	118
0	23
