UniqueCount	AmbigCount
0	0
0	0
5	74
3	57
32	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	4
0	0
0	0
0	0
142	595
0	779
41	1568
1	312
0	1163
0	0
6	176
0	657
0	310
0	195
289	250
0	195
0	243
0	105
0	100
1	136
0	146
4	63
195	2252
5	2252
0	108
29	0
37	871
5	786
19	475
0	397
0	252
0	103
0	0
0	0
0	0
0	2
0	0
0	4483
19	6362
85	982
1	3650
1	683
0	404
383	6218
0	1742
0	0
0	0
0	0
0	8
0	294
0	294
0	16
0	52
0	17
0	0
0	0
0	0
56	0
0	0
0	5
0	8
3	5
0	4
0	1
51	1031
0	3
0	0
0	127
0	1007
0	10
0	498
0	12
0	269
0	3
0	112
0	253
0	18
0	375
0	0
0	0
0	0
33	96
0	160
0	160
0	160
0	0
0	0
0	132
0	122
0	4
0	160
0	10
0	4
0	46
0	11
0	0
0	2
3	128
0	0
0	0
0	0
0	0
387	2916
0	219
0	0
0	1312
0	11
0	480
0	0
0	134
0	2813
3	2819
0	233
0	0
0	0
0	0
4	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	672
0	716
0	778
13	682
0	261
0	51
0	410
0	0
11	3
0	0
0	0
0	0
0	220
0	222
0	12
0	13
0	0
0	0
0	0
0	0
0	13
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1279	18
0	151
0	143
0	18
0	0
0	142
0	0
0	0
0	1399
0	6
0	6
2489	6
0	0
0	0
68	26
0	26
0	7
0	8
0	5
1286	0
0	2
0	0
0	0
0	0
0	2
0	0
0	0
3	163
0	160
0	168
0	2
0	121
0	134
0	0
0	0
0	163
0	3
0	10
0	129
0	21
6	9
0	7
0	12
0	7
0	7
0	7
0	5
0	89
11	73
0	34
0	44
12	46
0	0
0	5
0	5
0	0
0	6
0	6
0	6
0	0
0	6
0	0
0	0
0	0
106	2984
0	1737
16	1816
0	1213
0	1775
0	795
0	479
0	0
0	14
22	257
0	20
0	20
0	75
0	15
2	88
1	91
0	23
0	78
0	20
0	20
0	232
0	23
0	0
0	0
0	20
0	20
2	30
0	17
0	16
0	7
0	61
0	0
0	26
0	9
0	50
1248	518
0	214
0	151
3	8
0	0
0	0
0	145
0	0
0	11
0	27
0	22
4	22
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	31
0	0
0	0
281	104
0	3
0	4
0	0
0	26
0	2
0	26
0	26
0	71
0	21
0	0
5	1018
15	317
