UniqueCount	AmbigCount
0	0
0	0
3	13
10	8
28	10
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	41
0	35
1	35
0	25
0	6
0	0
0	6
0	5
0	0
0	0
2	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
156	98
1	551
87	1129
1	143
2	807
0	0
5	74
4	442
0	149
2	261
980	434
0	263
1	175
1	134
0	63
1	287
0	150
0	37
112	2768
1	2768
1	16
10	0
34	593
4	586
5	200
0	139
1	84
0	7
0	0
0	0
0	0
0	0
1	0
0	3009
81	5323
35	666
0	3152
0	348
0	206
363	5170
0	1134
0	0
2	0
0	0
1	2
0	95
0	95
0	10
0	18
1	9
0	0
0	0
0	0
35	0
0	0
0	1
0	2
11	1
0	1
0	0
15	459
0	0
0	0
0	27
0	458
0	5
0	148
0	2
0	53
0	1
0	10
0	74
0	3
0	292
0	0
0	0
0	0
2	10
0	81
0	81
0	81
0	0
0	0
0	22
0	15
0	2
0	81
0	0
0	0
0	4
0	4
0	0
0	0
0	11
0	0
0	0
0	0
0	0
208	677
0	16
0	1
0	403
1	0
0	32
1	0
0	8
0	643
0	664
0	65
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	355
0	367
0	385
2	312
0	97
0	19
0	145
0	0
3	1
0	0
0	0
0	0
0	102
0	102
0	2
0	1
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
634	4
11	263
6	255
0	12
3	26
0	214
0	0
0	1
0	102
1	1
0	1
3786	15
0	1
0	0
70	11
0	11
0	0
0	0
0	3
964	4
0	0
0	0
0	1
0	1
0	1
0	1
0	0
3	179
0	176
0	183
0	0
0	120
2	147
0	1
0	0
0	179
0	3
0	9
0	140
1	6
0	17
0	0
0	2
0	0
0	0
0	0
0	2
10	93
2	74
0	19
0	27
15	32
0	0
1	15
0	15
0	0
0	2
0	2
2	2
0	0
0	0
0	0
0	0
0	0
179	1692
3	921
12	880
0	448
0	787
0	281
0	187
0	0
0	0
12	26
1	1
0	1
0	15
0	0
0	20
4	21
0	0
0	12
0	1
0	0
0	25
0	2
0	0
2	0
0	0
0	0
0	1
0	1
0	0
0	0
0	7
0	0
0	4
0	2
0	6
314	98
0	39
0	25
0	5
0	0
0	0
0	29
0	0
0	2
0	2
0	20
5	20
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	22
0	0
0	0
424	86
0	1
0	10
0	0
0	7
0	0
0	6
0	9
0	68
0	16
0	0
57	1109
28	233
0	35
0	89
5	174
90	1163
