UniqueCount	AmbigCount
0	0
0	0
21	59
12	36
29	45
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	17
0	17
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	5
0	0
0	0
121	393
6	376
6	741
0	172
0	540
0	0
7	74
0	303
0	163
0	207
165	266
0	207
0	181
0	108
0	98
0	174
0	155
9	42
71	1093
6	1093
1	55
41	0
28	422
0	400
0	192
0	161
0	101
0	22
0	0
0	0
0	0
0	0
0	0
0	2734
29	4016
49	651
0	2331
0	380
0	254
137	3922
0	1062
0	0
12	0
0	0
2	0
0	146
0	146
0	7
0	50
0	15
0	0
0	0
0	0
17	0
0	0
0	16
0	16
18	2
0	2
0	0
66	1210
0	0
0	7
0	164
0	1179
0	40
0	638
0	12
0	293
0	10
0	154
0	400
0	12
0	509
0	0
0	0
0	0
28	68
0	121
0	121
0	121
0	0
0	5
0	84
0	50
0	12
0	121
0	2
0	6
0	22
0	34
0	0
0	0
1	241
0	0
0	0
0	0
0	0
196	2012
0	181
0	1
0	845
0	0
0	430
0	0
0	132
0	1950
20	1938
0	130
0	0
0	0
0	0
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	355
0	401
0	423
25	379
0	183
0	47
0	255
0	0
0	8
0	0
0	0
0	0
12	132
0	148
0	8
11	67
0	0
0	0
0	0
0	0
0	1
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
519	0
4	118
0	118
0	12
0	11
0	102
0	0
0	0
0	981
0	4
0	4
3031	32
0	0
0	0
34	27
0	27
0	0
0	0
0	11
701	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	127
0	127
0	127
0	0
0	91
0	94
1	0
0	0
0	127
0	0
0	0
0	94
13	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	113
0	99
0	35
0	49
21	49
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
92	1848
0	1187
4	880
0	530
0	868
0	355
0	283
0	0
0	6
45	299
0	6
0	6
0	41
0	1
0	52
8	59
0	6
0	41
0	6
0	6
0	246
0	7
0	0
7	0
0	2
0	2
3	19
0	17
0	11
0	27
0	139
0	24
0	75
0	5
0	46
803	493
0	219
0	71
1	32
0	0
0	0
0	171
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
376	112
0	0
0	7
0	0
0	27
0	0
0	50
0	50
0	85
0	50
0	0
0	641
3	144
0	17
0	48
0	128
