UniqueCount	AmbigCount
0	0
0	0
0	62
0	60
32	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	9
0	6
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
12	6
0	0
0	0
0	0
190	236
0	392
33	1505
0	201
0	1302
0	0
6	169
0	336
0	162
0	45
164	119
0	45
0	35
0	58
0	18
0	95
0	34
1	22
18	1636
1	1636
2	88
37	0
8	762
4	765
0	234
0	187
0	117
0	10
0	0
0	0
0	0
0	9
0	0
0	2790
25	3839
16	72
3	1247
0	46
0	24
50	3817
0	157
0	0
8	0
0	0
0	0
0	117
0	117
0	6
0	9
0	6
0	0
0	0
0	0
20	0
0	0
0	0
0	0
16	0
0	0
0	0
69	635
0	0
0	0
0	11
0	635
0	2
0	205
0	1
0	92
0	0
0	57
0	134
0	5
0	460
0	0
0	0
0	0
38	7
0	81
0	81
0	81
0	0
0	0
0	22
0	20
0	0
0	81
0	0
0	0
0	0
0	10
0	0
0	0
5	169
0	0
0	0
0	0
0	0
306	1907
0	38
0	0
0	408
0	27
0	68
0	0
0	20
0	1769
0	1889
0	144
0	0
0	0
0	0
24	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	239
0	236
0	248
0	226
0	152
0	13
0	92
0	0
14	0
0	0
0	0
0	0
0	39
0	39
0	1
0	2
0	0
0	0
0	0
0	0
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
989	0
15	125
0	125
0	6
0	2
0	97
0	0
0	2
0	606
2	7
0	7
2845	2
0	2
0	0
49	2
0	2
0	0
0	0
0	0
550	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	126
0	126
0	126
0	0
0	74
0	87
0	0
0	0
0	126
0	0
0	6
0	80
0	0
0	7
0	1
0	10
0	7
0	7
0	1
0	3
0	166
2	159
0	75
0	81
16	82
0	0
0	4
0	4
0	0
0	0
0	2
0	2
5	2
0	2
0	0
0	0
0	0
113	2091
0	1685
15	703
0	460
8	535
0	251
0	71
3	0
0	2
43	127
0	0
0	0
0	11
0	0
0	19
2	17
0	0
0	11
0	0
0	0
1	127
0	0
0	0
9	0
0	0
0	0
0	17
0	21
0	3
0	0
0	26
0	3
0	7
0	9
0	30
1020	195
0	132
0	27
0	23
0	0
0	0
0	13
0	0
0	0
0	0
0	13
0	13
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	20
0	0
0	0
128	26
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	26
0	9
0	0
5	735
10	113
0	1
5	16
17	75
