UniqueCount	AmbigCount
0	0
0	0
3	32
2	20
43	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	68
0	45
0	51
0	45
0	17
1	0
0	23
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
128	138
0	655
101	1168
2	148
2	778
0	0
5	84
0	536
0	187
0	309
925	461
1	313
1	237
10	100
0	103
3	254
0	205
2	53
115	2046
2	2046
1	14
2	0
55	545
12	540
2	229
0	165
0	101
0	6
0	0
0	0
0	0
0	0
0	0
1	2659
41	4852
52	705
1	3243
0	377
0	154
441	4658
0	1240
0	0
4	0
0	0
2	0
0	84
0	84
0	5
0	19
0	7
0	0
0	0
0	0
57	0
0	0
0	2
0	7
15	0
0	0
0	0
17	402
0	3
0	0
0	49
0	390
1	14
0	166
0	0
0	33
0	1
0	11
0	79
0	6
0	226
0	0
0	0
0	0
10	10
0	61
0	62
0	62
0	0
0	1
0	25
0	22
0	1
0	62
0	1
0	1
0	8
0	3
0	0
0	0
0	27
0	0
0	0
0	0
0	0
237	621
0	25
0	0
0	376
0	1
0	49
8	0
0	16
1	596
0	609
0	84
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	356
0	382
0	422
9	322
1	84
1	4
0	164
0	0
3	3
0	0
0	0
0	0
0	122
0	126
0	1
0	0
0	0
0	0
0	0
0	0
1	2
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
700	4
8	228
4	224
0	7
5	24
2	184
0	0
0	0
0	110
1	0
1	0
3196	8
0	0
0	0
52	8
0	8
0	0
0	2
0	1
952	0
0	3
0	3
0	0
0	0
0	0
1	0
0	0
3	160
0	149
0	162
0	1
0	115
0	140
0	0
0	0
0	160
0	1
0	9
0	135
0	7
0	21
0	0
0	0
0	0
0	0
0	0
0	0
5	100
1	74
0	14
0	25
12	34
0	0
2	8
0	8
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	1
0	0
123	1226
0	558
11	689
0	366
0	697
4	195
0	158
0	0
0	0
6	43
0	0
0	0
0	11
0	0
0	19
4	18
0	0
0	11
0	0
0	0
0	36
0	3
0	0
9	1
0	1
0	0
0	0
0	0
0	0
0	0
0	14
0	1
0	2
0	0
0	8
268	110
0	32
0	24
0	10
0	0
0	0
0	44
0	0
0	0
0	7
0	2
4	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	0
0	0
368	41
0	1
0	5
0	0
0	3
0	0
0	5
0	4
0	32
0	5
0	0
28	1228
14	331
1	47
0	145
2	273
94	1274
