UniqueCount	AmbigCount
0	0
0	0
5	39
7	32
10	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	7
0	4
0	5
0	4
0	0
0	0
0	2
0	3
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
159	211
0	469
78	1132
5	203
0	850
0	0
9	111
2	368
0	137
0	136
781	262
0	136
0	116
0	71
0	40
3	177
0	97
0	46
41	2599
5	2599
0	14
4	0
10	177
2	174
0	62
0	46
0	15
0	3
0	0
0	0
0	0
0	0
2	0
3	2438
34	3976
17	330
3	2231
0	180
0	105
223	3899
0	622
0	0
3	0
0	0
0	0
0	14
0	14
0	0
0	7
0	1
0	0
0	0
0	0
1	0
0	0
0	2
0	6
16	0
0	0
0	0
141	1183
0	2
0	2
0	82
0	1177
0	34
0	491
0	7
0	191
0	16
0	72
0	247
0	16
0	660
0	0
0	6
0	0
7	10
0	641
0	644
3	646
0	0
1	0
0	244
0	161
0	1
0	644
0	14
0	6
0	40
0	99
0	0
0	0
0	19
0	0
0	0
0	0
0	0
688	3542
0	82
0	1
0	2044
0	0
0	215
0	0
0	45
0	3386
11	3492
1	122
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	193
0	201
0	211
0	158
0	61
0	8
0	66
0	0
2	0
0	0
0	0
0	0
1	29
0	30
0	2
0	1
0	0
0	0
0	0
1	0
0	1
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
736	0
3	31
0	31
0	2
0	3
0	22
0	0
0	0
0	483
0	0
0	0
338	0
0	0
0	0
167	30
0	28
0	3
0	4
0	4
1337	2
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	56
0	56
0	57
0	0
0	33
2	37
0	1
0	0
0	56
0	0
0	1
0	33
0	2
0	4
0	1
0	2
0	1
0	1
0	1
0	1
0	83
0	65
0	17
0	18
5	19
0	0
0	2
0	2
0	0
0	2
0	2
1	2
0	0
0	0
0	0
0	0
0	0
186	2424
0	1469
12	1229
0	706
1	1009
0	432
0	197
1	0
0	0
37	62
0	0
0	0
0	19
0	0
0	27
5	30
0	0
0	14
0	0
0	0
1	55
0	3
0	0
2	0
0	0
0	0
1	2
0	2
0	0
0	1
0	26
0	3
0	6
0	1
0	18
1866	615
0	311
1	152
0	53
1	2
0	0
0	97
0	0
0	2
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
721	93
0	0
0	10
0	0
0	4
0	0
0	12
0	13
0	80
0	12
0	0
0	30
0	3
0	0
0	1
