UniqueCount	AmbigCount
0	0
0	0
0	17
0	13
50	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	115
0	93
0	92
1	63
0	24
0	0
0	34
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	2
0	0
0	0
205	202
7	1022
131	2119
4	306
1	1514
9	0
9	147
5	799
0	299
0	300
1219	493
0	300
0	235
4	110
0	102
2	335
0	200
2	55
131	3070
1	3069
0	47
2	0
40	578
8	566
7	196
0	159
0	93
0	17
0	0
0	0
0	0
0	0
0	0
0	4393
71	7342
80	956
2	4120
0	511
0	327
493	7151
0	1615
0	0
1	0
0	0
1	0
0	76
0	76
0	4
0	11
0	6
0	0
0	0
0	0
42	0
0	0
0	2
0	5
10	0
0	0
0	0
24	504
0	0
0	0
0	33
0	497
0	21
0	147
0	0
0	44
0	5
0	13
0	93
0	4
0	363
1	0
0	0
0	0
13	20
1	67
0	67
0	67
0	1
0	1
0	18
0	16
0	1
0	67
0	3
0	0
0	6
0	0
0	0
0	0
1	55
0	0
0	0
0	0
0	0
236	553
0	22
0	0
0	279
2	3
0	30
0	0
0	7
0	515
0	535
0	182
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	389
0	412
2	438
3	399
0	113
0	27
0	127
0	0
3	6
0	0
0	0
0	0
5	136
0	143
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	6
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
753	3
12	408
5	403
0	21
14	28
1	326
0	2
0	2
0	119
5	1
0	2
3077	12
0	3
0	0
80	10
0	10
0	0
0	0
0	0
910	4
0	1
0	1
3	0
0	0
0	0
0	0
0	0
4	183
0	168
0	183
0	0
0	86
0	130
0	0
0	0
0	183
0	1
0	9
0	124
4	5
0	7
0	0
0	0
0	0
0	0
0	0
0	0
4	123
0	99
0	25
0	36
29	40
0	0
1	14
0	14
0	0
1	1
0	1
1	1
0	0
0	0
0	0
0	0
0	0
200	2311
0	1252
10	1237
0	619
0	1068
5	367
0	263
1	0
0	0
23	32
0	1
0	1
0	13
0	3
0	24
1	27
0	3
0	15
0	5
0	1
0	31
0	9
0	0
19	0
0	3
0	3
0	3
0	0
0	1
0	0
0	11
0	0
0	2
0	0
0	3
297	80
0	32
0	15
0	3
0	0
0	0
0	30
0	0
0	2
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	4
0	0
0	0
3	92
0	0
0	0
342	42
0	7
0	4
0	0
0	0
0	0
0	8
0	7
0	31
0	6
0	0
40	824
19	242
4	32
1	86
2	191
